"Bankrupt?","ROA(C) before interest and depreciation before interest","ROA(A) before interest and % after tax","ROA(B) before interest and depreciation after tax","Operating Gross Margin","Realized Sales Gross Margin","Operating Profit Rate","Pre-tax net Interest Rate","After-tax net Interest Rate","Non-industry income and expenditure/revenue","Continuous interest rate (after tax)","Operating Expense Rate","Research and development expense rate","Cash flow rate","Interest-bearing debt interest rate","Tax rate (A)","Net Value Per Share (B)","Net Value Per Share (A)","Net Value Per Share (C)","Persistent EPS in the Last Four Seasons","Cash Flow Per Share","Revenue Per Share (Yuan ¥)","Operating Profit Per Share (Yuan ¥)","Per Share Net profit before tax (Yuan ¥)","Realized Sales Gross Profit Growth Rate","Operating Profit Growth Rate","After-tax Net Profit Growth Rate","Regular Net Profit Growth Rate","Continuous Net Profit Growth Rate","Total Asset Growth Rate","Net Value Growth Rate","Total Asset Return Growth Rate Ratio","Cash Reinvestment %","Current Ratio","Quick Ratio","Interest Expense Ratio","Total debt/Total net worth","Debt ratio %","Net worth/Assets","Long-term fund suitability ratio (A)","Borrowing dependency","Contingent liabilities/Net worth","Operating profit/Paid-in capital","Net profit before tax/Paid-in capital","Inventory and accounts receivable/Net value","Total Asset Turnover","Accounts Receivable Turnover","Average Collection Days","Inventory Turnover Rate (times)","Fixed Assets Turnover Frequency","Net Worth Turnover Rate (times)","Revenue per person","Operating profit per person","Allocation rate per person","Working Capital to Total Assets","Quick Assets/Total Assets","Current Assets/Total Assets","Cash/Total Assets","Quick Assets/Current Liability","Cash/Current Liability","Current Liability to Assets","Operating Funds to Liability","Inventory/Working Capital","Inventory/Current Liability","Current Liabilities/Liability","Working Capital/Equity","Current Liabilities/Equity","Long-term Liability to Current Assets","Retained Earnings to Total Assets","Total income/Total expense","Total expense/Assets","Current Asset Turnover Rate","Quick Asset Turnover Rate","Working capitcal Turnover Rate","Cash Turnover Rate","Cash Flow to Sales","Fixed Assets to Assets","Current Liability to Liability","Current Liability to Equity","Equity to Long-term Liability","Cash Flow to Total Assets","Cash Flow to Liability","CFO to Assets","Cash Flow to Equity","Current Liability to Current Assets","Liability-Assets Flag","Net Income to Total Assets","Total assets to GNP price","No-credit Interval","Gross Profit to Sales","Net Income to Stockholder's Equity","Liability to Equity","Degree of Financial Leverage (DFL)","Interest Coverage Ratio (Interest expense to EBIT)","Net Income Flag","Equity to Liability"
0,0.523862916199483,0.598560837331007,0.582365222977675,0.601327491027544,0.601334697819225,0.999020968355081,0.7975416346005,0.809459566432416,0.303681630326832,0.781726466115985,7.19e+08,6.42e+08,0.470652474774163,0.000218021802180218,0,0.225232817833214,0.225232817833214,0.225232817833214,0.252812706816678,0.33967602744571,0.0531784563727937,0.110170181581304,0.201928146418619,0.0222202324406566,0.848837952893027,0.689451423979886,0.689451423979886,0.217598647586757,7.82e+09,0.000522320172608463,0.264128804656114,0.389711635184978,0.00856721195877704,0.00806625684508919,0.630658141669292,0.00467449092185776,0.099978837258518,0.900021162741482,0.00760372858589658,0.369751254241383,0.00544567124890319,0.11015030859674,0.199939672724531,0.399880496715669,0.157421289355322,0.000894768344272773,0.00706780464270313,0.000612962279699962,0.00126713372837646,0.0359677419354839,0.0424834393314043,0.400477148865923,0.00472030591563254,0.785652663498881,0.410389846507092,0.4263007449272,0.0983395466284129,0.00802689248976489,0.00558723230016306,0.0931238466294427,0.365038167881356,0.277104049897062,0.00175036952972148,0.874565341261761,0.734110761435204,0.329894820411963,0,0.945599247530424,0.00265618483778991,0.0146203617855746,0.00010920527446257,0.000110510755419831,0.593939830041027,7.32e+09,0.671573661129793,0.0651297776281359,0.874565341261761,0.329894820411963,0.110933233663468,0.645299621713669,0.459870452643492,0.644586537235237,0.314900660690897,0.0339502770857411,0,0.832440373773677,0.0662451203750545,0.624000066988805,0.601328441784005,0.842598397785544,0.278168965617774,0.0268055169499052,0.565225950499663,1,0.0379874913009945
0,0.474430848730074,0.537341910161361,0.52765137319985,0.599122212773318,0.599122212773318,0.998966430064464,0.797390981834099,0.809316739941734,0.303532502098551,0.781573202570898,9.1e+09,4.3e+09,0.466307675532406,6e+06,0.0319870432229983,0.185285070161392,0.185285070161392,0.185285070161392,0.216412971542025,0.324962863408078,0.0507585038643617,0.0965719403957332,0.171951495066657,0.0221071298991933,0.848092342349973,0.69224484435005,0.693516314731421,0.217756280070625,6.47e+09,0.000452772309579473,0.264054207364928,0.389432211914608,0.0137441068826618,0.0121174766402949,0.630620470952453,0.00451308146162194,0.0976509356954984,0.902349064304502,0.00622300464450606,0.370489372219476,0.00536584771375646,0.0965525103001286,0.17094487595204,0.401998598649827,0.235382308845577,0.000965781704929342,0.00654862798174343,0.000276291601136579,0.000949404674096988,0.0475806451612903,0.0516663484276545,0.392935483141494,0.00691403428728482,0.865576651637651,0.679442131201689,0.749201701704756,0.176589320327859,0.0120561815650224,0.00910441757321592,0.102671028498975,0.355249696138514,0.277092007766053,0.00471085199828849,0.987693544468425,0.739022096693594,0.330228068488934,0,0.93541342755017,0.00225616065957226,0.0252134314176535,0.000119688433042397,0.000113096170460161,0.593965984599567,8.17e+09,0.671573863701617,0.126249844216217,0.987693544468425,0.330228068488934,0.110933233663468,0.647311175766541,0.460401163159044,0.611404058941825,0.315177324313767,0.0213265806965147,0,0.799815414366472,0.00175599507688244,0.624195775493455,0.599117800707592,0.840308271535624,0.278052304963239,0.0267936630465446,0.565170318304854,1,0.0389480346162831
0,0.488763223321796,0.540231138246838,0.533861555757803,0.610011675002522,0.609254961876072,0.999007680424104,0.797412977968036,0.809324030993218,0.30348464571411,0.781583167508353,0.000212308602811655,0.000150429837129989,0.462486265234057,0.000293029302930293,0.447110031379694,0.177110109139944,0.177110109139944,0.177110109139944,0.216885695376761,0.319657635990663,0.0296746676346477,0.101701815813045,0.173457859456202,0.0221035426032716,0.848061509052402,0.689327814414376,0.689327814414376,0.217585924959909,6.73e+08,0.000449777783722466,0.264026233380734,0.378674416005365,0.00910387175079017,0.00641307968812969,0.632133463925152,0.00770205819859747,0.135320615533452,0.864679384466548,0.00565331801859065,0.375353122350883,0.00704336063176367,0.101690361033758,0.172475680567076,0.404447612144856,0.131934032983508,0.000645207105393972,0.0097934821127416,7.99e+09,0.000391109335863062,0.0348387096774194,0.0192559082296609,0.394948101580697,0.00641807796240413,0.806651592849698,0.451861206794318,0.602372503789832,0.127846014581146,0.00662584724122141,0.00547751986633273,0.123646068026071,0.343519405168841,0.277388702367383,0.00675091686447819,0.866204485475988,0.736186488469067,0.332188395510204,0.00136751446244087,0.932614058861116,0.00224743729195856,0.035786859941355,0.00018266427965144,0.000139779082895189,0.593960253230439,0.000107649806766487,0.671567022256618,0.172714536558106,0.866204485475988,0.332188395510204,0.112362398933746,0.634824332862452,0.457752223716416,0.577175563190437,0.313174126179366,0.0319962772451999,0,0.79961146500285,0.00109440635602475,0.623778356649843,0.610011720072676,0.840353035158274,0.280365149908709,0.0271840809325408,0.566524132575422,1,0.0272629379214499
0,0.470969629015746,0.543610989969472,0.522351303602977,0.606847893454792,0.607597399789562,0.999001440873907,0.797438294273134,0.809354497172634,0.303541686657181,0.781592430689649,0.000191956579884176,3.29e+08,0.459797186784429,0.000185018501850185,0.130175118939164,0.176393746576208,0.176393746576208,0.176393746576208,0.216318426775078,0.315802504067341,0.0154423219444318,0.0981190456803192,0.173156586578293,0.0221091526916074,0.848047921696929,0.689202704452645,0.689202704452645,0.217583170713617,7.27e+08,0.000442915328633492,0.263470638972422,0.370925077307105,0.00899529174635961,0.00763268774166019,0.630936562512842,0.00424680144812555,0.0936904797895819,0.906309520210418,0.00862449823236134,0.371918637031603,0.00536584771375646,0.098123992378719,0.172189126008597,0.401071510390221,0.0899550224887556,0.000448398648717194,0.0140801052015866,0.000130693952404855,0.000904771306948205,0.0224193548387097,0.0194116005463919,0.394574975690283,0.00280433721270334,0.789252614473653,0.375948328445254,0.423582899489862,0.0301214869685467,0.00776408543567178,0.00180530928185741,0.088253488895653,0.336435029668819,0.277199154151704,0.00353360487642837,0.882151405447324,0.734261317375862,0.329591979998362,0,0.936646115741759,0.00228173449437111,0.0220838616810428,0.000195602915496362,0.000178422705196309,0.593962126547188,3.82e+09,0.67155864296802,0.0496443830052869,0.882151405447324,0.329591979998362,0.110933233663468,0.629014740423,0.455552668262444,0.551555391798743,0.312663317277912,0.032372883890224,0,0.802641872490484,0.00154356560555704,0.623862795100626,0.606844857409328,0.840495127327628,0.277858971827868,0.0268850798356437,0.565569686221775,1,0.040695161145731
0,0.474187100862867,0.539904055822067,0.527972589539055,0.596023292350711,0.596023292350711,0.998981335656603,0.797382266384803,0.809312834021296,0.303486095907578,0.781573202570898,2.64e+09,2.04e+08,0.462550011323319,0.00027002700270027,0,0.184400151700308,0.184400151700308,0.184400151700308,0.218114777347074,0.321249204215887,0.0942420255002496,0.104307466818663,0.170671085335543,0.0220739276580847,0.848015017945191,0.689232654669498,0.689232654669498,0.217574788513456,6.18e+09,0.000450202008218876,0.263874707633012,0.379438172944376,0.00769857192333253,0.00680984220579997,0.632724209257407,0.0114609835945978,0.164827523656922,0.835172476343078,0.00593020807688606,0.379111932236296,0.00764904455493809,0.104295927174426,0.16971570771435,0.408529747877544,0.289355322338831,0.000925202641697016,0.00682956403676932,0.000432016120449381,0.00110978219673329,0.0812903225806452,0.06516751612003,0.396440605142353,0.00623235194432019,0.787287457882984,0.543441790288677,0.603689884971539,0.10409668844187,0.0067484628274554,0.00378557127347965,0.145759303975588,0.343605909761083,0.277284307443987,0.00280822582746647,0.842198878036385,0.735334364586739,0.334835699943065,0.00197032352630355,0.935668564783831,0.00226067242849385,0.0163970757317908,7.18e+09,6.89e+09,0.593927649046652,3.85e+09,0.671575928351483,0.112974213552904,0.842198878036385,0.334835699943065,0.113454195491347,0.655647398341958,0.461246779686416,0.580307102314724,0.317234920368843,0.0376685916942794,0,0.798894625616303,0.00344008572366962,0.623952644793016,0.596021505023528,0.840347703880377,0.283090623020388,0.0302356305164694,0.569014266914438,1,0.0217430826762172
0,0.492370691756447,0.557130396860009,0.535628245623427,0.610415255336629,0.610494530045115,0.999092838729581,0.797521713573538,0.809399936047063,0.303496730659676,0.781642115025694,0.000147089620248598,4.38e+09,0.469640924989306,0.00015001500150015,0.305496507743699,0.175930217858497,0.175930217858497,0.175930217858497,0.220005672686017,0.323300558817288,0.0160926841810729,0.105121732757919,0.178428861941704,0.0220979009088043,0.848049474537555,0.689542746172893,0.689542746172893,0.218465150062073,6.89e+09,0.000467495395043092,0.264110932388434,0.384151112104616,0.0124636116579979,0.0102334785217976,0.630708825906494,0.0032892877009639,0.0781207485563987,0.921879251443601,0.00954804907358348,0.370628048930512,0.00536584771375646,0.104711189278095,0.176849408038609,0.399430349815051,0.0989505247376312,0.000507238290404066,0.0124499929552509,0.000154004862044317,0.00105304486561196,0.0237096774193548,0.0273166576090948,0.403970964021619,0.00323479935583482,0.806416635817859,0.336250054332091,0.392605963762912,0.080792090125747,0.0103503111006797,0.00716362385902547,0.0594996457048593,0.358256178468021,0.277147660441614,0.00580924259163431,0.705630901275653,0.735060654696358,0.328316034051912,0.00379552904972056,0.936624059224952,0.00232841565750989,0.0255934040233273,0.00015782087485756,0.00013943136608319,0.593975253150302,9.07e+09,0.671579994429666,0.0460196555899746,0.705630901275653,0.328316034051912,0.11285754352002,0.651798722912026,0.462094811022157,0.610231327475695,0.315693194601195,0.0234958587113086,0,0.810701964281789,0.00141633252572018,0.62398853517822,0.610410600374952,0.840971692308197,0.277164808551763,0.0268124135404135,0.565257754288628,1,0.0492099220227246
0,0.627602008482426,0.630723942433493,0.667112800471117,0.624028884821055,0.624028884821055,0.99934218964304,0.797856082477479,0.80971110770862,0.303559088978795,0.782004361554878,0.000114595765460975,0.0001040784313326,0.528341008026975,0.000227022702270227,0.0988966494584472,0.203657662972483,0.203657662972483,0.203657662972483,0.251678169613312,0.346466718540001,0.0189966271911914,0.128979724778113,0.202078782857573,0.0220927649124405,0.848031275715982,0.689388378484872,0.689388378484872,0.217592329412131,6.23e+09,0.00043942171513365,0.263877038798362,0.388249320070042,0.020831760275319,0.0189653731127267,0.630624238024137,0.00109338950747317,0.031472019832512,0.968527980167488,0.00532676183152999,0.369976044716529,0.00536584771375646,0.128951096780497,0.201530804615037,0.394497490029112,0.088455772113943,0.00229271707262638,0.00275727210236661,0.000207696383427013,0.000107422680256392,0.0196774193548387,0.0462758691597021,0.450769996155673,0.0539635364787262,0.815137484435116,0.317512969357321,0.328049324563374,0.288914905209656,0.0194634049371516,0.0505776522365559,0.0299004566049634,0.506952090860118,0.277025487405756,0.00388399544508411,0.824485916838753,0.734914199292393,0.327061907571979,0.000966008178229211,0.951443453190742,0.00305781047086586,0.0122124787373127,0.000141695806813162,0.000142785460493652,0.593990443220942,0.000350795848367204,0.671631959013923,0.419079079540544,0.824485916838753,0.327061907571979,0.111271993855359,0.706500147589647,0.505753673477522,0.752190153542111,0.321229609706655,0.0140729310032205,0,0.855159675264245,0.492663943165268,0.623357739117364,0.624029608805961,0.843123892045022,0.275572302814613,0.0267945443076481,0.565174497008951,1,0.118874874891516
0,0.515380490420709,0.574574792847798,0.557738636972001,0.598019573646204,0.598019573646204,0.999004791743457,0.797422523460122,0.80933652993862,0.303507365411774,0.781596641226602,3.49e+09,0,0.457611366934233,0.000593059305930593,0.259236764854742,0.211074122455859,0.211074122455859,0.211074122455859,0.248558192304056,0.280257480370659,0.237034348200917,0.144043644654344,0.206296603148302,0.0221603862307193,0.848118858280047,0.689603137120749,0.689603137120749,0.217616984893998,0.000116176483771335,0.000494720625959714,0.26439999689178,0.34194888416974,0.00832945919045494,0.00394766228273197,0.631863262147094,0.0250075233222991,0.217432052483599,0.782567947516401,0.00732169393979514,0.388694045624638,0.00757775177927269,0.144014526031234,0.20533142296961,0.430742353866373,0.382308845577211,0.00131476164872734,0.00481006929471388,0.000139292238747279,0.00392546681584802,0.144354838709677,0.144688101288134,0.41324257705615,0.00496232777681634,0.815386618743283,0.50584276047572,0.848134819838304,0.0109105160338305,0.0047983673313391,0.000305714168693366,0.189315917919208,0.331175800521117,0.277743121519354,0.00947015618035804,0.83361523180316,0.741892258213448,0.344781285092008,0.00448038302896219,0.936334535167659,0.00237990910150141,0.0171281584664018,0.000101067036300648,6.02e+09,0.59393662784393,3.85e+08,0.67157246225252,0.0424532643175343,0.83361523180316,0.344781285092008,0.124209563552336,0.64353528648313,0.45934611940227,0.498525791181767,0.314776660184558,0.0348917221176505,0,0.810986269448033,0.00282339942369227,0.6234372974498,0.598017047587737,0.842634024449965,0.292915160604862,0.0271866355751477,0.56653059397709,1,0.0155406366440713
0,0.528835372690489,0.594472307021369,0.587611756518015,0.601594142319722,0.601644589861486,0.99902408813018,0.797502622589366,0.809422199793559,0.303606945363236,0.781688009878481,7.38e+09,4.06e+09,0.468978301166721,0.000338033803380338,0,0.188866882980068,0.188866882980068,0.188866882980068,0.244020043490593,0.333521963641508,0.0536926962808355,0.111065874114486,0.193643142276117,0.022117575725644,0.848086366266354,0.689646331219621,0.689646331219621,0.217622075272084,6.94e+09,0.000514833857965945,0.264385232844566,0.394098580529786,0.00867766403224951,0.0068516395150514,0.63082457774551,0.00836046288950291,0.141397345587568,0.858602654412432,0.00546491487055897,0.374508760118367,0.00573754509115726,0.111062256745974,0.192670236030465,0.403764353456418,0.188905547226387,0.000846073468393982,0.00747597313602343,0.000150756620537179,0.000377492376393942,0.0514516129032258,0.0263942540722354,0.397514755432939,0.00902864689372355,0.791939905146816,0.396507404652574,0.489189452037537,0.0412169525716236,0.00683742301151606,0.0020705320076298,0.105385632194405,0.356828586126547,0.277336488473409,0.00510598011174959,0.705008720018947,0.735189701624904,0.331501177992998,0.00900121125624297,0.947690039761777,0.00247421163866007,0.0241975832720868,9.83e+09,8.29e+09,0.593938281523375,2.44e+09,0.67157538348871,0.251700540714514,0.705008720018947,0.331501177992998,0.118890267794414,0.649662809078036,0.460486472240159,0.638728508638844,0.315767685879183,0.0335277822767339,0,0.830554967844824,0.00524217130114644,0.623862867307366,0.601589439187792,0.843108348306203,0.280842163269874,0.0268599194453691,0.565466239811835,1,0.0259442701556882
0,0.572076244332862,0.629470126471871,0.634616414154933,0.62500180169792,0.62500180169792,0.999353397723951,0.797847228687718,0.809744308032343,0.303520175454074,0.782036080933257,0.000118989952229408,1.22e+09,0.521327260679567,0.00100710071007101,0.00516246583662314,0.187897686570309,0.187897686570309,0.187897686570309,0.242696416753333,0.33150597722289,0.0134609858281531,0.119859946258448,0.192588687203435,0.0221033687695485,0.848045051294561,0.689451510541207,0.689451510541207,0.217599344444253,5.98e+09,0.000491152149313448,0.264128804656114,0.387997839126709,0.0219718503218399,0.0186871402780083,0.630694442541883,0.000797016204780273,0.0236115729963419,0.976388427003658,0.00505601747001908,0.369952559144499,0.00536584771375646,0.11981533049978,0.19161450870975,0.396001998866594,0.0794602698650675,0.000868391953171761,0.00728555143307275,0.000198524877995094,5.45e+09,0.0193548387096774,0.0143295683210199,0.410687230049072,0.0338046484985572,0.798196854638698,0.214309539794295,0.235095313302855,0.0596413770764648,0.0193688089064394,0.0152282497856244,0.020350265375593,0.47135708924797,0.277060460734808,0.00706964945470853,0.721841996051488,0.734064182430765,0.326761248821593,0.00132071071024728,0.951143614645064,0.00307839057838362,0.0117791312963039,0.000108921136628176,0.000104193553478637,0.593975859430122,7.93e+09,0.6715470056906,0.774392484155985,0.721841996051488,0.326761248821593,0.111258311476587,0.618311314033108,0.436227121532879,0.679713444068223,0.312059773237551,0.0133372164067165,0,0.854479339227804,0.00338680726769152,0.620616559333212,0.624999501622673,0.843001067923147,0.275357174159431,0.0268168034957719,0.565277787572453,1,0.153454596029855
0,0.483352020669819,0.5485717400785,0.532255474061781,0.610566597961919,0.610566597961919,0.998993005926417,0.797416851501056,0.809331712636746,0.303522109045364,0.781589202611319,0.000248155915922555,0,0.463965845516385,0.000322032203220322,0.28474541957688,0.178079305549703,0.178079305549703,0.178079305549703,0.220478396520753,0.323760345193464,0.0543128091111212,0.103411774285482,0.177750997966408,0.0220962099807707,0.848044133706919,0.689387339749028,0.689387339749028,0.217587136164604,7.86e+09,0.000494171629552596,0.26392210799512,0.382046123467829,0.0120923179646865,0.00762520165642113,0.631597512362844,0.0119023518361466,0.167608912537413,0.832391087462587,0.0054624120981128,0.377038491734197,0.00536584771375646,0.103383979025193,0.176170726189578,0.409419323895432,0.200899550224888,0.00093940531382833,0.00672794886793017,8.69e+09,0.000442551182746405,0.0593548387096774,0.0245259462714628,0.394574975690283,0.00713409071683055,0.848951771748614,0.515055596086079,0.717119095962691,0.161418412453949,0.00840143242977276,0.00766897315237813,0.11145771535627,0.345574571875065,0.277286491685612,0.00988028409968659,0.630168338005156,0.741260645557564,0.332942851304509,0.00592539534565743,0.935941109777684,0.00225353771776538,0.0549874598575896,0.0001480578716275,0.000108366126729187,0.593970180899004,9.44e+09,0.671587881890729,0.217087690983356,0.630168338005156,0.332942851304509,0.120114496798797,0.677416828942287,0.464536308889593,0.591211851652635,0.321957270299242,0.0242090720032754,0,0.803543754030663,0.000791650199215214,0.623813821171738,0.610567948699301,0.840849312209558,0.283411270124945,0.0270698000057732,0.566209795440304,1,0.0213202743562363
0,0.470579632428216,0.53881378107283,0.522726055998715,0.595151270557373,0.595151270557373,0.998969087650659,0.797380882980152,0.809305933561856,0.303509299003065,0.781563939389601,2.46e+09,0,0.4590557191146,0.000477047704770477,0,0.168429480426446,0.168429480426446,0.168429480426446,0.214238441902241,0.303246799179458,0.0742622926025077,0.0981190456803192,0.170143857799202,0.0221210049909084,0.851968385482427,0.689659661662961,0.689659661662961,0.217625002073566,7.15e+09,0.00044418800212272,0.26404721386888,0.343709250773071,0.00706518856415425,0.00499197117358111,0.635419377816742,0.0263206850326923,0.22042506877891,0.77957493122109,0.0052737586728365,0.391522379513424,0.00536584771375646,0.0981158499845294,0.169195384963427,0.408606112083899,0.193403298350825,0.00110577947308086,0.00572375190528442,0.000565002949212215,0.000723968345108221,0.0861290322580645,0.077799156911417,0.394134008728884,0.0138192220849397,0.786894269493185,0.866769569943566,0.861394821834022,0.34055024469833,0.00694053237626875,0.00802038254006533,0.225329643022153,0.333783627207272,0.277091628277583,0.000678933413356258,0.981554920405201,0.737727195002502,0.349163319572003,0,0.930954317661645,0.00222572777321841,0.00979580608268397,0.00018146460147566,0.000188762000696485,0.593935187903518,0.000200004785036366,0.671604990070828,0.131972579748332,0.981554920405201,0.349163319572003,0.110933233663468,0.714947395143444,0.467681321926275,0.516073325714532,0.340518433289905,0.0409307704870134,0,0.795701261400348,0.00187969829190032,0.624375026011152,0.59514626532461,0.839996767308552,0.293867386208369,0.051601006753372,0.569991383112451,1,0.0152771455108297
0,0.518890459708478,0.542629742695159,0.560576047968307,0.601068046527047,0.601068046527047,0.998999361023841,0.797422246779192,0.809335358162488,0.303518483561694,0.78159565876798,8.94e+09,0,0.463286446407153,0.000651065106510651,0.284947869217532,0.186844212211875,0.186844212211875,0.186844212211875,0.216602061075919,0.319303954162835,0.0155028207571426,0.097956192492468,0.172252767944566,0.0230167227567513,0.848184818714798,0.689778625770944,0.689778625770944,0.217636563271254,6.2e+09,0.000448829517201081,0.264469931852266,0.378441563280057,0.00952009510110733,0.00803381714238659,0.632983452281476,0.00396228307754038,0.0893067690540254,0.910693230945975,0.00509539442317227,0.373437370689559,0.00536584771375646,0.0979774292833065,0.171306839604856,0.397246601457886,0.0719640179910045,0.000720278372373774,0.00876964524351349,0.000323868785564662,5.67e+09,0.0203225806451613,0.00876577119104622,0.393059858438299,0.0179172578777362,0.783696272742937,0.30238234938549,0.325664804486649,0.100759683926484,0.00859576864497689,0.00825720514627905,0.0644163638469595,0.344511575826319,0.277123369207475,0.00274091883450781,0.671557720331648,0.733882350780027,0.32861764802438,0.0096779896180769,0.932500063697466,0.00228269163334648,0.0110524721876976,0.000176178735695425,0.000168920809056591,0.593962447203748,0.000150308770213354,0.671600805776043,0.597749818106072,0.671557720331648,0.32861764802438,0.115237149380662,0.667653369287182,0.466197686436823,0.575931994390865,0.317876217682606,0.0306278868894934,0,0.799358109157741,0.00130258242902458,0.623508214372021,0.601068871470988,0.840267112964722,0.277652747290479,0.0278848567504995,0.567721098706145,1,0.042809377312094
0,0.60088724223663,0.632795464457043,0.636650784303228,0.630788855417345,0.630788855417345,0.999341727454136,0.797880430399321,0.809668402978499,0.303602594782832,0.781947659657245,0.00022352534272055,0,0.484804106590171,0.000376037603760376,0.234942807976516,0.186507100417176,0.186507100417176,0.186507100417176,0.243736409189751,0.3308693499328,0.0171816628098674,0.125722661021089,0.200873691345937,0.0221337580649563,0.848071073138982,0.68953688885688,0.68953688885688,0.217609757486258,7.35e+09,0.000464800321771785,0.264431856151557,0.384905554934615,0.0129846708746619,0.0129683949958016,0.630641361077245,0.00198524516911517,0.0526045288266771,0.947395471173323,0.00543805177963667,0.370370825998752,0.00536584771375646,0.125677854316283,0.19991704999623,0.394135764841116,0.100449775112444,0.00511296196727299,0.00123731411468852,19100000,0.000138439087936055,0.0219354838709677,0.0155633564913415,0.411693539268673,0.0136773264018406,0.797504365832992,0.330706432197895,0.31682537153308,0.134501191010612,0.0131219400997148,0.015316550459708,0.0462222087714191,0.396942593169247,0.276974860487935,0,0.797366016337339,0.734283678536664,0.327664675606536,0.00348844197091217,0.951529831822031,0.00263122484887001,0.0240343679537546,0.000127035825547132,0.000139131002124667,0.593966309550598,0.00015317484610675,0.671534622474999,0.336668094608058,0.797366016337339,0.327664675606536,0.11221740921233,0.600129675628562,0.43957548330916,0.665445188574973,0.309693694694308,0.0225632204367748,0,0.852418689094346,0.000883629753959686,0.624120941256272,0.630786815499385,0.843234439967477,0.276218574270891,0.0267980712531696,0.565191151515403,1,0.073201791273204
0,0.494808170428509,0.557893589184474,0.549547620322287,0.599035731273152,0.599035731273152,0.99895360432239,0.797506357781921,0.809422720582951,0.303760907569744,0.781687027419859,0.000102453933600831,5.69e+09,0.463801447707238,0.000985098509850985,0.0250025306205082,0.238590872698159,0.238590872698159,0.238590872698159,0.231256499952728,0.320966258753625,0.0307333968570867,0.0942105691718915,0.183927091963546,0.0220412785242768,0.847891837686181,0.689376634999073,0.689390167418827,0.217593567163777,6.65e+09,0.000464800321771785,0.263966400136762,0.377323870198577,0.0113072970131138,0.00768509033833362,0.630614649114396,0.00326284208318515,0.0776672612389273,0.922332738761073,0.00549889695866151,0.369659548674407,0.00536584771375646,0.0941830735909587,0.182942462861021,0.398476467097075,0.0839580209895053,0.000732452091343471,0.00863301980641883,9.23e+09,0.000158108029391451,0.0214516129032258,0.0103961341303997,0.391691730173447,0.00835797239865077,0.793724493321243,0.254223460205142,0.334480876242772,0.00738759918810809,0.00835412640307668,0.000697097956202509,0.055880952814896,0.345518498810642,0.277263229841003,0.00797705214170999,0.665929496562402,0.73434120541259,0.328181765319,0,0.958501373897805,0.00251064506389127,0.00955978277052366,0.000157638317880121,0.000123010707900757,0.593969410062277,9.7e+08,0.67155891739351,0.267249626983611,0.665929496562402,0.328181765319,0.110933233663468,0.629739529367465,0.455056617794829,0.577110594386818,0.312893872950826,0.0258660618112062,0,0.811662369252099,0.00205721409728771,0.624140760853101,0.599037320917414,0.841030217431581,0.277145504380264,0.0267918941235546,0.565161909535712,1,0.0495152689407409
0,0.474869594891045,0.535215874400349,0.526741260238771,0.595778261433575,0.595778261433575,0.998958226211426,0.797379084554107,0.809307495930031,0.303528876614881,0.781565342901919,4.56e+09,4.75e+08,0.459926356491617,0.00142714271427143,0,0.178879946062113,0.178879946062113,0.178879946062113,0.215467523872554,0.308339817500177,0.235778997837167,0.0926634638873056,0.169240039165474,0.0220512502587554,0.847881838333668,0.689783588619979,0.689783588619979,0.217638982362275,7.08e+09,0.00044159274637998,0.264145899868678,0.359934428672553,0.00618406806843036,0.00579859685809003,0.633887207024561,0.0215075825969597,0.208301841158509,0.791698158841491,0.00545379143746485,0.373680054933871,0.00536584771375646,0.0926197339065579,0.168267853103084,0.421281230615884,0.56671664167916,0.00140403558783845,0.00450266206125089,0.00106351248404301,0.0027294438758103,0.205322580645161,0.127253499405138,0.390945478392619,0.00669061015998223,0.758106755440806,0.697897080908162,0.724982010719727,0.106939394238022,0.00582279450826606,0.00263054413196402,0.215716512227048,0.336301144705493,0.277985963693654,0.00128936041673188,0.993534698200101,0.73296730402811,0.345204784051933,0,0.930805995265651,0.00223410666196292,0.0296027309897598,4.1e+09,4.45e+09,0.593915962774969,2.13e+08,0.671572678415236,0.11539208902645,0.993534698200101,0.345204784051933,0.110933233663468,0.645410748029863,0.459580615329032,0.53551922171323,0.31533955945474,0.0465322338722943,0,0.796666879899439,0.00377803325996808,0.623706242220235,0.595777349337563,0.840152099376665,0.290377067147911,0.0229157164654703,0.572086364498172,1,0.0163991310660062
