"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr37","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.084696,0.85982,0.020387,1.0258,-46.532,0,0.084696,0.16303,1.9396,0.14018,0.1515,0.10715,0.066161,0.084696,2445.6,0.14925,1.163,0.084696,0.043666,45.35,0.95956,0.14584,0.043666,0.29084,0.084696,0.14925,2.1831,0.10778,3.761,0.43947,0.052523,159.98,2.2815,2.0975,0.13616,1.9396,8.2167,0.20953,0.0702,0.018075,0.15127,0.075191,149.9,104.55,0.35145,0.72092,48.774,0.10221,0.052696,0.94305,0.79047,0.43831,0.74111,1.1078,117.58,0.0702,0.6042,0.95676,0.49475,8.0485,3.4912,148.75,2.4538,10.255,0
0.029934,0.84802,-0.15699,0.11346,-3643.2,0,0.041644,0.17921,0.085559,0.15198,-0.02744,0.23516,0.70087,0.041644,5161.7,0.070713,1.1792,0.041644,0.48673,0,NA,0.050624,0.34987,0.041644,0.10242,0.056905,-0.73278,-0.16021,4.0112,9.9081,0.77933,1849.8,0.19732,0.041205,0.050616,0.085559,0.029948,0.82291,0.59159,0.064945,0.41,0.59168,36.654,36.654,NA,0.11346,0,0.032301,0.37753,0.023694,0.17709,5.0679,0.15509,0.83979,-1611,0.59159,0.19697,-4.5497,4.4148,NA,9.958,755.47,0.48314,0.087314,0
0.088458,0.75428,0.14953,1.1982,-46.768,0.026968,0.089557,0.32577,1.2137,0.24572,0.097725,0.11873,0.073787,0.089557,3074.1,0.11873,1.3258,0.089557,0.073787,86.849,NA,0.09377,0.072881,0.089557,0.11543,0.11727,11.48,1.5546,3.1403,0.54888,0.080517,245.82,1.4848,1.4848,0.09377,1.2137,NA,0.24572,0.077258,0.12504,0.26813,0.077258,243.44,156.59,0.3063,0.81537,94.121,0.09377,0.077258,1.1982,0.75428,0.67349,2.5546,2.5546,206.58,0.077258,0.35999,0.92645,0,4.2027,2.331,226.83,1.6091,12.618,0
0.02336,0.58799,0.1105,1.1909,9.0464,0,0.02336,0.70072,4.1954,0.41201,0.14006,0.040367,0.17622,0.02336,290.28,1.2574,1.7007,0.02336,0.005568,0,1.0027,0,0.005568,0.099072,0.36618,1.2574,0,0.35551,3.0377,0.085493,0.014939,59.298,6.1554,6.0581,0.007187,4.1954,NA,0.41201,0.001713,0.46361,0.027375,0,36.618,36.618,NA,1.1909,0,-0.71597,-0.17066,1.1721,0.57869,0.16246,1.3256,1.3256,120.53,0.15097,0.056696,0.88551,0,NA,9.9677,50.346,7.2499,13.498,0
0.021812,0.18739,0.38799,3.0705,28.471,0,0.02206,4.3366,1.2723,0.81261,0.064073,0.11772,0.023797,0.02206,2259,0.16158,5.3366,0.02206,0.017338,81.915,NA,0.046315,0.017144,0.02206,0.6407,0.16026,1.1024,0.91371,3.1101,0.13979,0.035659,54.565,6.6892,6.6892,0.018834,1.2723,NA,0.81261,0.014803,0.072025,0.11454,0.036403,161.19,79.276,0.07639,1.5467,83.146,0.038097,0.029944,3.0705,0.18739,0.14949,1.9137,1.9137,499.89,0.014803,0.026842,0.98331,0,4.4558,4.6041,53.757,6.7898,2.9963,0
-0.07433,0.865,-0.165,0.54859,-85.441,0,-0.07433,0.15607,1.2544,0.135,-0.07433,-0.20335,-0.026061,-0.07433,-9657.9,-0.037793,1.1561,-0.07433,-0.059256,19.194,0.87691,0,-0.059256,0.052164,0.134,-0.037793,NA,-0.20639,4.7012,0.66765,-0.11426,129.64,2.8155,1.1898,0.007618,1.2544,0.27382,0.62645,0.006073,0.08458,0.69246,0,49.353,30.16,-1.1269,0.36814,23.394,-0.041639,-0.033195,0.23182,0.36553,0.35518,0.16886,0.78358,-8291.7,0.17957,-0.5506,0.83054,3.6404,19.017,12.102,106.36,3.4317,1.569,0
0.046197,0.77432,0.195,2.6594,47.214,-0.000347,0.055493,0.29145,0.89597,0.22568,0.065409,0.47225,0.088834,0.055493,3550.9,0.10279,1.2915,0.055493,0.061936,31.561,0.82027,-0.014681,0.051561,0.23919,0.22204,0.090785,-1.4805,0.28363,4.1383,0.80507,0.073003,47.835,7.6304,1.1579,-0.000658,0.89597,0.41125,0.79718,-0.000735,0.47737,2.7403,-0.016385,104.46,72.896,0.59631,2.0001,31.537,-0.03878,-0.043283,0.40358,0.11751,0.13106,0.32826,1.1595,2680.9,-0.000735,0.2047,0.94515,2.5324,11.565,5.0072,47.87,7.6248,1.3032,0
-0.11385,0.50046,0.42988,1.9375,-51.236,0,-0.11385,0.99817,2.0327,0.49954,-0.032837,-0.24827,-0.046716,-0.11385,-1923.6,-0.18975,1.9982,-0.11385,-0.056008,66.063,NA,-0.032889,-0.056008,-0.11385,0.14415,-0.18975,-0.40598,3.8534,3.4448,0.2349,-0.046537,81.055,4.5031,4.1261,-0.032226,2.0327,12.424,0.54144,-0.015853,0.82028,-1.1914,-0.01618,91.988,25.925,-0.30944,1.1351,65.032,-0.051775,-0.025471,1.7753,0.45856,0.22207,4.4778,4.8534,1197.1,-0.015853,-0.2279,1.0558,0.083871,5.525,14.079,82.34,4.4328,18.221,0
-0.018074,0.80627,-0.09731,0.87931,-16.778,0.10722,-0.011897,0.034149,1.0046,0.027533,-0.011897,-0.014756,0.019809,-0.011897,4661.3,0.078304,1.2403,-0.011897,-0.003733,4.8195,1.4084,0.019924,-0.005671,0.14915,0.027533,0.070644,0.062798,-0.33436,5.541,0.21375,-0.003733,92.756,3.935,0.024711,0.019924,3.1949,NA,0.027533,0.006251,0.16121,0.27916,0.006251,66.305,61.486,-0.42946,0.82711,4.8415,-0.055108,-0.01729,0.87931,0.80627,0.25413,0.094605,0.094605,-33820,0.004546,-0.65642,0.99545,0,75.734,5.9364,92.335,3.953,10.951,0
0.089086,0.45104,0.68264,5.5999,23.559,0.36772,0.11127,1.2077,1.1163,0.54473,0.11127,0.74977,0.092968,0.11127,1223.3,0.29836,2.2171,0.11127,0.076867,150.83,1.123,0.14917,0.061543,0.45799,0.54473,0.24918,1.1504,4.0403,4.1821,0.21398,0.076867,41.774,8.7375,0.33073,0.14917,1.4554,0.76945,0.84737,0.10305,0.95972,0.085975,0.10305,173.64,22.805,0.14893,1.5691,168.38,0.12587,0.086953,1.8425,0.1484,0.11445,3.224,5.0152,10381,0.10422,0.16354,0.89578,0.55558,2.4199,16.005,37.42,9.7541,8.5674,0
0.1438,0.54103,-0.21423,0.60402,-125.19,0,0.19576,0.84834,1.5589,0.45897,0.22119,0.36183,0.16422,0.19576,771.4,0.47317,1.8483,0.19576,0.12558,53.426,1.4448,0.22112,0.092246,0.37589,0.45077,0.37713,8.6942,-0.31823,3.7853,0.32206,0.12579,147.61,2.473,2.473,0.22106,1.5591,NA,0.45897,0.14181,0.075573,0.064098,0.14184,66.942,13.517,0.63022,0.18227,62.248,0.16089,0.1032,0.60402,0.54103,0.40437,0.68177,0.68177,-1306.6,0.14181,0.31331,0.87444,0,6.8319,27.004,126.68,2.8814,2.3156,0
0.084651,0.38754,0.27967,2.3729,-39.246,0,0.084651,1.5804,1.0691,0.61246,0.11412,0.41555,0.082431,0.084651,1605.1,0.2274,2.5804,0.084651,0.079178,107.39,1.3042,0,0.079178,0.13152,0.34401,0.2274,0,0.54135,4.0483,0.35043,0.16632,105.18,3.4704,1.8242,0.005599,1.0691,0.93588,0.79285,0.005237,0.26844,3.7149,0,146.36,38.966,0.26911,0.82873,162.41,-0.003477,-0.003253,1.2473,0.20371,0.28815,1.1855,1.5347,3125.4,0.33875,0.13821,0.69211,0.29452,3.3987,9.3672,69.547,5.2483,2.0694,0
0.17328,0.5225,0.18357,1.7208,58.261,-0.3118,0.17328,0.91388,1.4499,0.4775,0.20517,0.68039,0.15031,0.17328,875.07,0.41711,1.9139,0.17328,0.11951,0.21095,NA,0.20075,0.11951,0.17328,0.4775,0.41711,6.2957,0.32678,2.4799,0.26443,0.1415,74.035,4.9301,2.4031,0.19434,1.4499,1.6333,0.74531,0.13403,0.49411,0.070973,0.13845,78.644,78.433,206.79,1.7175,0.24359,0.15609,0.10765,0.83876,0.25468,0.20284,0.85003,1.3268,55.423,0.13403,0.3629,0.88134,0.56086,1730.3,4.6536,64.112,5.6931,2.5811,0
0.69139,0.18287,0.71242,4.8957,278.97,0.19494,0.69139,4.4683,7.7153,0.81713,0.69853,3.7807,0.093011,0.69139,93.015,3.9241,5.4683,0.69139,0.089613,0.80411,NA,0.69853,0.089613,0.69139,0.76461,3.9241,97.77,6.8037,2.9787,-0.06569,0.089661,9.5713,38.52,38.52,0.74148,7.7153,NA,0.81713,0.096106,4.4574,0.008411,0.090538,3.7918,2.9877,40.677,4.8028,0.88072,0.67231,0.08714,4.8957,0.18287,0.025961,7.8037,7.8037,678.26,0.096106,0.84612,0.91394,0,453.92,122.17,8.6514,42.19,73.682,0
0.016225,0.47298,0.49842,2.3408,27.971,0,0.028109,1.1142,2.1543,0.52702,0.038979,0.075613,0.028584,0.028109,2803.6,0.13019,2.1142,0.028109,0.013048,54.545,0.74652,0.021999,0.007532,0.34031,0.46753,0.10506,2.0237,3.8389,3.4796,0.078358,0.015954,62.32,5.8568,4.6032,-0.022979,2.1543,NA,0.52702,-0.010667,0.84497,0.28424,0.010212,94.213,39.668,0.0504,1.4748,53.97,-0.011469,-0.005324,1.8397,0.37174,0.17074,4.0591,4.0591,1503.7,-0.010667,0.030787,0.98758,0,6.6917,9.2014,62.985,5.795,16.592,0
0.065679,0.098539,0.33689,4.4188,91.4,0.19261,0.081601,8.9145,1.1222,0.87843,0.081601,0.8281,0.14288,0.081601,330.68,1.1038,10.148,0.081601,0.1072,81.861,0.95527,0.080568,0.086281,0.23868,0.87843,0.94221,1.1877,0.59672,4.512,-0.036359,0.1072,53.021,6.8841,0.81762,0.080568,0.77644,NA,0.87843,0.10584,1.2894,0.030071,0.10584,147.86,66.003,0.38471,2.6863,91.861,0.053403,0.070155,4.4188,0.098539,0.14526,1.5559,1.5559,10951,0.10886,0.074768,0.89114,0,4.4588,5.53,47.249,7.725,1.3483,0
0.008534,0.21072,0.064654,1.4142,-49.033,0,0.008534,3.7457,0.81957,0.78928,0.026981,0.054681,0.037646,0.008534,2492.8,0.14642,4.7457,0.008534,0.010413,74.56,0.85586,0.026967,0.010413,-0.19017,0.37332,0.14642,1.4619,0.082967,3.7221,0.2415,0.032375,71.5,5.1049,3.7811,0.022829,0.81957,1.0042,0.84237,0.027854,0.09937,0.14251,0.032903,91.395,16.835,0.050976,0.34158,76.696,0.004647,0.00567,1.0475,0.15607,0.19589,1.0128,1.081,340.98,0.027854,0.010813,0.99055,0.067264,4.8954,21.68,69.508,5.2512,1.0517,0
0.22146,0.219,0.46562,3.1262,10.199,0.87174,0.27596,2.8485,1.0847,0.62382,0.27596,1.2601,0.10964,0.27596,243.13,1.5012,4.5663,0.27596,0.092029,45.363,0.84398,0.23609,0.073851,1.0821,0.62382,1.2523,0.85401,1.4764,4.531,0.042427,0.092029,28.914,12.623,1.0781,0.23609,3.0576,NA,0.62382,0.078732,0.49267,0.024922,0.078732,70.2,24.837,0.59422,1.4244,49.205,0.18329,0.061124,3.1262,0.219,0.079218,1.978,1.978,15815,0.078089,0.355,0.92191,0,8.0462,14.696,26.657,13.693,9.5082,0
0.000697,0.29241,0.50909,2.7798,-53.631,-0.15133,0.001863,2.4199,1.0591,0.70759,0.021007,0.006512,0.04618,0.001863,2182.2,0.16726,3.4199,0.001863,0.001759,223.49,0.877,0.012784,0.000658,-0.068956,-0.15063,0.16328,0.66775,2.4849,3.8408,0.2756,0.006707,99.126,3.6822,3.6019,0.005853,1.0591,23.284,0.71389,0.005526,0.038488,0.16291,0.01207,270.23,46.74,0.001075,0.51263,224.74,-0.034263,-0.032351,2.7192,0.28604,0.27158,3.4538,3.4846,3528.9,0.005526,0.000985,0.99827,0.0089,1.6331,7.8091,98.579,3.7026,5.1696,0
0.18334,0.2235,0.29842,2.5339,-12.508,0.59887,0.2276,3.3295,1.2733,0.74412,0.2276,1.1699,0.28879,0.2276,277.08,1.3173,4.4743,0.2276,0.22325,115.23,0.95729,0.22783,0.17983,0.74112,0.74412,1.1193,2.8456,0.58855,4.9407,0.21474,0.22325,88.69,4.1155,1.0194,0.22783,1.0435,5.9098,0.77307,0.22347,0.034108,0.024938,0.22347,174.12,58.886,0.56963,0.87955,146.73,0.16101,0.15793,2.2057,0.19454,0.24299,1.4676,1.5247,26034,0.21466,0.24638,0.78534,0.03891,3.1675,6.1984,69.652,5.2404,2.0106,0
0.26614,0.5583,0.049137,1.1595,-95.26,0.16946,0.26614,0.79115,4.6343,0.4417,0.28765,0.86379,0.062471,0.26614,703.88,0.51855,1.7912,0.26614,0.057428,7.7192,1.0311,0.28765,0.057428,0.75703,0.43559,0.51855,13.37,0.076446,3.5758,0.11749,0.060293,25.912,14.109,7.7864,0.29429,4.6343,1.0361,0.6919,0.063503,0.10086,0.059835,0.06207,25.689,17.97,2.7154,0.84138,8.2291,0.26428,0.057027,0.63987,0.3081,0.070874,0.68719,1.0764,185,0.063503,0.60253,0.94269,0.56645,47.285,20.312,24.266,15.041,7.2099,0
0.061016,0.62222,-0.073915,0.81684,-78.866,0.28868,0.077082,0.60714,1.0651,0.37778,0.077082,0.19101,0.091667,0.077082,1391.9,0.26223,1.6071,0.077082,0.043306,55.391,1.0224,0.096294,0.034279,0.36397,0.37778,0.2364,0.57618,-0.11026,3.7653,0.33703,0.043306,88.136,4.1413,0.15476,0.096294,1.8046,0.27216,0.59645,0.054099,0.063333,0.11217,0.054099,62.354,6.963,0.22588,0.14748,58.995,0.010213,0.005738,0.52977,0.40355,0.24147,0.56354,0.88974,-430.57,0.061079,0.16151,0.93892,0.57885,6.5895,52.42,82.752,4.4107,2.6552,0
0.072248,0.062731,0.15171,3.4185,23.328,0.7123,0.072248,12.802,1.0186,0.8031,0.072248,1.1517,0.069799,0.072248,165.25,2.2088,15.941,0.072248,0.036395,5.1622,1.2622,0.069671,0.036395,0.7123,0.8031,2.2088,0.35751,0.19313,4.1871,-0.033195,0.036395,11.749,31.066,1.1106,0.069671,2.0251,NA,0.8031,0.035097,2.0768,0.015167,0.035097,15.475,10.313,2.5733,2.9709,5.2584,0.00336,0.001693,3.4185,0.062731,0.03219,1.0223,1.0223,2334.3,0.018294,0.089961,0.98171,0,70.706,35.392,11.534,31.645,2.527,0
0.025253,0.72337,0.27271,1.377,8.0934,0.069904,0.032878,0.38241,2.8259,0.27663,0.033508,0.045451,0.026344,0.032878,3546.6,0.10292,1.3824,0.032878,0.011634,23.459,NA,0.032739,0.008936,0.032878,0.21406,0.092375,51.915,69.723,2.9027,0.25324,0.011784,94.639,3.8568,3.8568,0.036007,2.8259,NA,0.27663,0.012742,0.051207,0.32449,0.011585,123.87,100.41,0.13904,1.1259,23.762,-0.00883,-0.003125,1.377,0.72337,0.25928,70.723,70.723,217.95,0.012742,0.091288,0.98837,0,15.559,3.635,93.433,3.9066,722.48,0
0.03688,0.66782,0.031324,1.0579,-138.33,0,0.047438,0.49741,0.68252,0.33218,0.082096,0.087762,0.12933,0.047438,2761.5,0.13218,1.4974,0.047438,0.069505,128.36,0.82306,0.067172,0.054036,0.26909,0.32601,0.11637,1.9382,0.073161,3.9086,0.95859,0.11131,308.25,1.1841,0.9584,0.042474,0.68252,4.5203,0.40559,0.062232,0.064943,0.20611,0.098419,287.05,158.68,0.15365,0.61389,136.88,0.026341,0.038594,0.8563,0.54053,0.84452,0.77585,0.94731,253.76,0.062232,0.11103,0.93431,0.22099,2.8435,2.3002,289.07,1.2627,1.5941,0
0.001272,0.47398,0.19022,1.4019,7.1493,0,0.025249,1.1098,9.4813,0.52602,0.025333,0.053347,0.022171,0.025249,823.01,0.44349,2.1098,0.025249,0.002663,0.098556,1.0133,0.025333,0.000134,0.66972,0.45724,0.39291,301.89,0.56529,2.8615,0.038503,0.002672,18.267,19.981,19.953,0.024208,9.4813,NA,0.52602,0.002553,0.23756,0.075131,0.002672,21.215,21.116,0.49704,1.3965,0.098809,-0.15962,-0.016836,1.3999,0.47329,0.050047,1.5633,1.5633,138.27,0.002553,0.002419,0.99734,0,3703.5,17.285,18.22,20.032,28.177,0
0.16233,0.54068,0.45443,1.9294,-90.957,0,0.16233,0.84952,1.4592,0.45932,0.16299,0.33198,0.11125,0.16233,1215.7,0.30023,1.8495,0.16233,0.11125,185.96,NA,0,0.11125,0.16233,0.44023,0.30023,0,8.0284,3.4182,0.35273,0.24964,151.39,2.4109,2.1803,0.016935,1.4592,NA,0.45932,0.011606,0.071282,NA,0,227.27,41.308,0.21836,0.40901,230.17,0,0,1.7448,0.48897,0.41478,8.1148,8.1148,1190.4,0.1921,0.35341,0.80835,0,1.9628,8.8361,122.31,2.9842,25.779,0
0.44789,0.47359,0.49525,2.2891,38.663,-0.049469,0.54292,1.1115,4.962,0.52641,0.55956,1.4132,0.11429,0.54292,304.83,1.1974,2.1115,0.54292,0.10942,1.604,NA,0.55956,0.090263,0.54292,0.39842,0.99674,33.63,4.1077,2.6004,0.081707,0.11277,31.87,11.453,9.2905,0.5621,4.962,11.784,0.59918,0.11328,0.18655,0.027044,0.11277,59.418,57.814,20.54,2.2324,1.8089,0.53539,0.1079,1.8569,0.38417,0.087314,4.366,4.9697,197.34,0.11328,0.85084,0.89058,0.13826,227.55,6.3133,28.259,12.916,41.155,0
0.00785,0.89959,0.064586,1.0743,-10.713,0,0.00785,0.11162,3.6065,0.10041,0.035391,0.009031,0.012275,0.00785,7416.9,0.049212,1.1116,0.00785,0.002177,0.26178,NA,0.034853,0.002177,0.00785,0.068651,0.049212,1.2655,0.97542,3.1971,0.23967,0.008044,88.911,4.1052,3.9666,0.038167,3.6065,NA,0.10041,0.010583,0.23276,0.42072,0.009664,74.03,73.768,3.0349,1.0713,0.26458,-0.001568,-0.000435,1.038,0.8692,0.24359,1.5165,1.5165,101.68,0.010583,0.078177,0.99784,0,1394.3,4.9479,87.97,4.1492,54.467,0
0.69526,0.28419,0.50071,4.1135,193.64,0,0.69526,2.5188,2.7997,0.71581,0.69663,4.3232,0.25857,0.69526,143.29,2.5473,3.5188,0.69526,0.24833,17.432,NA,0.69241,0.24833,0.69526,0.33721,2.5473,505.43,1.4793,3.627,-0.013248,0.24836,27.722,13.179,7.458,0.68234,2.7997,NA,0.71581,0.24372,2.0433,0.013137,0.24731,43.404,25.972,5.1996,3.282,23.027,0.66376,0.23708,2.3278,0.16082,0.075878,2.1149,2.1149,2121,0.24372,0.97128,0.75752,0,20.939,14.054,20.966,17.409,8.2718,0
-0.089149,0.36554,0.3215,1.8795,18.227,0,-0.085563,1.7356,4.0484,0.63446,-0.07776,-0.23407,-0.006536,-0.085563,-5041.9,-0.072393,2.7356,-0.085563,-0.021135,10.419,NA,-0.07776,-0.022021,-0.085563,0.14979,-0.082204,-9.9652,1.0273,2.0135,0.05444,-0.019207,32.335,11.288,11.288,-0.077837,4.0484,NA,0.63446,-0.019226,0.3971,-0.653,-0.019207,48.855,38.436,-0.77143,1.5634,10.222,-0.13686,-0.033805,1.8795,0.36554,0.088589,2.0273,2.0273,33.167,-0.019224,-0.14051,1.0211,0,35.032,9.4962,32.957,11.075,12.936,0
-0.053642,0.93589,0.21045,1.297,-8.7308,0.00517,-0.056665,0.048472,0.98285,0.045364,-0.056665,-0.079962,-0.016165,-0.056665,-7531.5,-0.048463,1.0685,-0.056665,-0.020196,35.658,0.92184,-0.038318,-0.019119,0.009392,0.045364,-0.045234,-0.13423,2.6014,4.0324,0.32968,-0.020196,90.607,4.0284,-0.040943,-0.038318,2.8313,2.8384,0.27261,-0.013657,0.022862,-1.1392,-0.013657,117.46,81.8,-0.1957,0.91018,35.046,-0.049627,-0.017688,0.98206,0.70864,0.24824,0.56074,3.3696,2267.4,-0.017444,-1.1825,1.0174,5.0093,10.236,4.4621,92.187,3.9593,34.682,0
0.31377,0.58239,-0.055305,0.83882,-20.712,0.095372,0.38197,0.71705,1.5905,0.41761,0.39836,1.1132,0.24346,0.38197,548.96,0.66489,1.7171,0.38197,0.24016,2.9787,NA,0.39836,0.19728,0.38197,0.40914,0.54778,24.303,-0.077655,3.2485,0.35836,0.25047,105.05,3.4744,2.047,0.39836,1.5905,1.3379,0.62302,0.25047,0.036184,0.048098,0.25047,63.2,60.221,24.174,0.80099,3.974,0.39311,0.24716,0.49419,0.34312,0.28782,0.58637,0.8748,-98,0.25046,0.75135,0.75984,0.49189,122.54,6.061,78.741,4.6355,2.2332,0
