"Attr1","Attr2","Attr3","Attr4","Attr5","Attr6","Attr7","Attr8","Attr9","Attr10","Attr11","Attr12","Attr13","Attr14","Attr15","Attr16","Attr17","Attr18","Attr19","Attr20","Attr21","Attr22","Attr23","Attr24","Attr25","Attr26","Attr27","Attr28","Attr29","Attr30","Attr31","Attr32","Attr33","Attr34","Attr35","Attr36","Attr37","Attr38","Attr39","Attr40","Attr41","Attr42","Attr43","Attr44","Attr45","Attr46","Attr47","Attr48","Attr49","Attr50","Attr51","Attr52","Attr53","Attr54","Attr55","Attr56","Attr57","Attr58","Attr59","Attr60","Attr61","Attr62","Attr63","Attr64","class"
0.006782,0.53166,-0.056571,0.86603,-78.822,-0.021016,0.006782,0.88091,0.71629,0.46834,0.011585,0.01606,0.073234,0.006782,3699.3,0.098667,1.8809,0.006782,0.009468,17.945,0.83275,0.002466,0.009468,0.044225,0.36573,0.098667,0.51334,-0.089184,5.4556,0.74063,0.022786,282.18,1.2935,1.0273,0.005574,0.71629,3.7128,0.55735,0.007781,0.044877,0.36812,0.003442,176.69,158.74,0.19257,0.78263,23.533,-0.04321,-0.060324,0.68782,0.42226,0.77309,0.73835,0.87867,-16152,0.23747,0.01448,0.79998,0.19005,20.34,2.2993,215.17,1.6963,1.1292,0
0.005745,0.83667,-0.03312,0.96041,-37.133,0,0.00773,0.19522,1.1006,0.16333,0.023032,0.009239,0.069546,0.00773,3989.7,0.091486,1.1952,0.00773,0.007023,31.962,0.96106,0.0154,0.00522,0.008499,0.072627,0.089114,1.0064,-0.16859,2.7413,0.74497,0.008762,228.72,1.5958,1.5958,-0.23457,1.1006,NA,0.16333,-0.21313,0.021353,0.33117,0.013992,260.56,228.6,0.059611,0.84522,26.347,-0.053414,-0.048531,0.96041,0.83667,0.62663,0.8314,0.8314,-18.257,-0.21313,0.035175,0.99433,0,11.42,1.5967,277.47,1.3155,5.6024,0
-0.08216,0.45126,-0.018969,0.95723,-91.011,-0.15208,-0.083481,1.0275,0.79373,0.46367,-0.083481,-0.18822,-0.10177,-0.083481,-4115.5,-0.088689,2.216,-0.083481,-0.21228,82.863,0.41237,-0.23335,-0.20892,-0.15815,0.46367,-0.085761,-4.7099,-0.032965,5.4504,0.95494,-0.21228,326.76,1.117,-0.51712,-0.23335,0.85369,43.421,0.4714,-0.59339,0.18431,-0.078128,-0.59339,318.19,235.33,-0.92029,0.75595,65.771,-0.27681,-0.7039,0.94085,0.44353,0.89522,0.80578,0.8192,-5351.3,-0.25987,-0.17719,1.2599,0.016653,4.4049,1.551,411.67,0.88663,0.6834,0
0.12759,0.59886,0.2418,1.488,1.5476,-0.12151,0.13,0.66016,1.0617,0.39535,0.13,0.26237,0.073546,0.13,1028,0.35505,1.6698,0.13,0.044966,28.336,1.2476,0.16803,0.044133,-0.1251,0.39535,0.35103,0.61709,0.9204,2.9856,0.20233,0.044966,66.418,5.4955,0.28058,0.16803,2.8928,4.9612,0.49872,0.058121,0.040223,0.078549,0.058121,90.567,62.232,0.56849,1.035,0.058121,0.085406,0.029541,1.2311,0.49549,0.18197,1.5049,1.8984,233.91,0.058142,0.32273,0.94186,0.26147,12.881,5.8652,62.556,5.8347,11.005,0
0.030238,0.42389,0.047632,1.1432,-50.117,0.17038,0.036199,1.1156,1.021,0.47287,0.036199,0.10884,0.10884,0.036199,1095.7,0.33311,2.3591,0.036199,0.027903,58.064,0.87933,0.041849,0.023308,0.22058,0.47287,0.31905,0.32936,0.076855,4.7984,0.32065,0.027903,95.542,3.8203,0.098725,0.041849,1.3234,1.9042,0.56417,0.032258,0.034349,0.094898,0.032258,103.76,45.698,0.14652,0.5227,59.285,-0.063157,-0.048682,0.89699,0.3326,0.26176,0.76298,0.91029,2994.3,0.020595,0.063946,0.97941,0.19307,6.2862,7.9873,93.575,3.9006,2.0933,0
0.08063,0.79884,-0.07325,0.8103,-107.04,0.065778,0.08063,0.23387,1.116,0.18683,0.08063,0.20882,0.17403,0.08063,1758.7,0.20754,1.2518,0.08063,0.084637,58.394,1.344,0.099142,0.084637,0.065778,0.18683,0.20754,1.1614,-0.1066,4.4824,0.81435,0.084637,165.1,2.2108,0.12411,0.099142,0.98575,0.38881,0.59955,0.10407,0.067041,0.1425,0.10407,109.96,51.563,0.52903,0.41558,65.166,0.013983,0.014677,0.39166,0.38613,0.45232,0.2719,0.87255,-2224.1,0.10391,0.43157,0.89609,2.2091,6.2506,7.0787,147.94,2.4672,1.3864,0
-0.089774,0.11637,0.50659,NA,42.953,0,-0.089774,7.5936,1.3555,0.88364,-0.089774,NA,-0.064598,-0.089774,-485.05,-0.7525,8.5936,-0.089774,-0.066228,21.245,1.0309,-0.095354,-0.066228,0.18985,0.82648,-0.7525,NA,1.0267,2.9631,0.085845,-0.066228,0,NA,12.421,-0.089802,1.3555,NA,0.88364,-0.066249,NA,-0.041643,-0.070345,67.608,46.363,-1.1378,NA,19.925,-0.097563,-0.071974,4.3534,0,0,1.7909,1.7909,465.28,-0.066249,-0.1016,1.0659,0,17.18,7.8726,0,NA,2.7472,0
-0.067288,0.64552,-0.43897,0.20445,-150.28,-0.25522,-0.078086,0.54915,0.96338,0.35448,-0.078086,-0.14152,-0.046494,-0.078086,-4456.2,-0.081908,1.5491,-0.078086,-0.068665,13.886,1.6384,-0.056334,-0.05917,-0.34493,0.35448,-0.065181,-0.47724,-0.49479,4.5258,0.56398,-0.068665,170.62,2.1393,-0.087271,-0.056334,1.1491,0.74201,0.44822,-0.049538,0.007548,-0.68192,-0.049538,34.872,20.986,-1.5554,0.12604,13.377,-0.081547,-0.071709,0.17476,0.55178,0.46745,0.39956,0.50521,-14731,-0.038012,-0.18982,1.038,0.26442,26.286,17.392,177.1,2.0609,1.2818,0
-0.029594,0.27419,0.43391,10.066,22.086,-0.075561,-0.029594,2.6471,0.9802,0.72581,-0.029594,-0.61835,0.037495,-0.029594,3110.1,0.11736,3.6471,-0.029594,-0.034483,146.35,1.0227,-0.017179,-0.034483,-0.075561,0.72581,0.11736,-0.1962,0.83731,4.7998,0.28964,-0.034483,19.952,18.294,-0.062652,-0.017179,0.85914,0.60821,0.95214,-0.020017,1.3682,0.20215,-0.020017,177.05,30.696,-0.086,2.8763,143.45,-0.078952,-0.091994,1.7571,0.04786,0.054662,1.4006,1.8373,27363,-0.020198,-0.040774,1.0202,0.31184,2.494,11.891,20.355,17.932,1.6561,0
-0.07128,0.16192,0.21079,2.3176,12.104,0.16906,-0.094231,4.3645,1.0411,0.7067,-0.094231,-0.58901,-0.037117,-0.094231,-1174.6,-0.31075,6.1759,-0.094231,-0.069513,45.36,1.1322,-0.090844,-0.052582,0.17007,0.7067,-0.16901,-0.69769,0.335,5.1347,0.1169,-0.069513,44.847,8.1387,-0.56105,-0.090844,1.4057,104.51,0.70863,-0.067014,0.021725,-0.11343,-0.067014,98.896,53.536,-0.42311,1.2646,47.225,-0.13476,-0.099409,2.2899,0.15998,0.12287,1.1231,1.1262,28747,0.039497,-0.10086,0.9605,0.002739,8.0467,6.8179,43.076,8.4734,2.1544,0
0.034459,0.19729,0.53212,3.6972,74.974,0.14903,0.03484,3.9406,0.93483,0.77744,0.03484,0.1766,0.078844,0.03484,1626,0.22448,5.0687,0.03484,0.062025,0,0.77103,-0.021495,0.061345,0.16166,0.77744,0.22255,-0.35773,1.9665,3.8622,0.092063,0.062025,119.84,3.0456,-0.10895,-0.021495,0.63656,NA,0.77744,-0.038267,2.8107,-0.53839,-0.038267,113.64,113.64,NA,3.6972,0,-0.030942,-0.055085,3.6972,0.19729,0.32834,2.8731,2.8731,3874,-0.069711,0.044323,1.0697,0,NA,3.2119,128.2,2.8472,2.0759,0
0.20444,0.095707,0.90429,10.449,177.21,0,0.25288,9.4486,1.7866,0.90429,0.25553,2.6423,0.14155,0.25288,138.14,2.6423,10.449,0.25288,0.14155,30.399,1.3973,0.25553,0.11444,0.34561,0.79646,2.1362,96.669,NA,2.3758,-0.40148,0.14286,22.859,15.967,15.967,0.25839,1.7866,NA,0.90429,0.14463,8.5283,0.012485,0.14303,37.547,7.1487,1.374,8.8939,35.539,0.25553,0.14303,10.449,0.095707,0.062629,NA,NA,214.84,0.14463,0.22608,0.85849,0,12.007,51.059,19.553,18.667,NA,0
0.057867,0.78446,0.24049,1.4261,-9.4635,0.099652,0.073197,0.27477,1.6669,0.21554,0.076981,0.12968,0.044756,0.073197,3837.9,0.095104,1.2748,0.073197,0.043911,60.82,1.1721,0.056469,0.034715,0.13988,0.16616,0.075561,14.921,1.2329,3.6866,0.44324,0.046182,128.28,2.8454,2.0474,0.060866,1.6669,2.396,0.43557,0.036514,0.089516,0.4518,0.033876,165.19,104.37,0.20833,0.93398,63.125,0.055061,0.033031,1.0261,0.56443,0.35144,1.105,2.2329,1168.8,0.036514,0.26847,0.95667,1.0208,6.0014,3.4972,123.59,2.9533,8.5452,0
0.40369,0.27637,0.24216,1.88,45.45,0.97089,0.40369,2.5624,1.2012,0.70815,0.40369,1.4669,0.24447,0.40369,217.9,1.6751,3.6184,0.40369,0.21319,8.1648,1.0351,0.4154,0.21319,0.97089,0.70815,1.6751,2.6351,0.50173,4.648,-0.049925,0.21319,63.715,5.7286,1.5031,0.4154,2.0282,402.4,0.70933,0.21937,1.3778,0.019143,0.21937,26.637,18.472,9.5302,1.7261,9.8074,0.35615,0.18808,1.8719,0.27519,0.17456,1.4672,1.4697,10766,0.16748,0.57005,0.83252,0.001667,44.704,19.76,53.044,6.8811,3.9233,0
0.083281,0.3805,0.22431,1.8044,17.825,0,0.083281,1.6281,1.5895,0.6195,0.10027,0.29864,0.052394,0.083281,1667.6,0.21888,2.6281,0.083281,0.052394,32.803,1.0365,0.1166,0.052394,0.31432,0.27816,0.21888,6.8644,0.45149,4.2064,0.23046,0.056486,87.16,5.3317,3.9076,0.10398,1.6047,4.0254,0.70902,0.065418,0.078956,0.10878,0.073355,110.49,77.686,0.58299,1.2921,35.068,0,0,1.3224,0.27887,0.23879,1.2469,1.4271,3607.7,0.2653,0.13443,0.93713,0.14449,11.127,4.6984,64.036,5.6999,3.1994,0
0.070603,0.20123,0.11997,1.6321,37.952,0,0.070603,3.9695,0.78669,0.79877,0.078433,0.372,0.14398,0.070603,648.44,0.56289,4.9695,0.070603,0.089747,18.447,1.0104,0.072076,0.089747,0.10026,0.021277,0.56289,9.205,0.17381,4.0097,0.22554,0.094272,97.315,3.7507,3.5376,0.074824,0.78669,30.302,0.80768,0.095113,0.17626,0.058458,0.091618,128.2,109.75,1.7758,1.4226,20.386,0.029409,0.037383,1.5394,0.1898,0.26662,1.1572,1.1702,1226.8,0.095113,0.08839,0.91977,0.011155,19.786,3.3257,88.059,4.1449,1.1397,0
0.026978,0.5207,0.28144,1.9086,1.5487,0.26783,0.026978,0.92048,1.133,0.4793,0.081444,0.087096,0.17228,0.026978,973.64,0.37488,1.9205,0.026978,0.02381,87.887,0.86707,0,0.02381,0.22263,0.35047,0.37488,0,0.68844,3.9187,0.29505,0.047621,233.75,1.5615,0.92887,0.002899,1.133,1.5092,0.69025,0.002558,0.62524,0.10318,0,128.06,40.173,0.098887,1.0278,205.88,-0.16822,-0.14847,1.1354,0.30975,0.64042,1.1724,1.6884,2333.7,0.57312,0.056287,0.52534,0.44013,4.1531,9.0857,99.784,3.6579,2.7715,0
0.40644,0.37072,0.36113,2.1645,55.127,0.000734,0.40644,1.6974,1.8568,0.62928,0.41046,1.3106,0.23563,0.40644,309.27,1.1802,2.6974,0.40644,0.21889,27.478,1.7672,0.38978,0.21889,0.69853,0.62926,1.1802,96.989,1.0985,4.4321,0.12368,0.2196,76.959,4.7428,3.9676,0.38598,1.8568,34.567,0.64465,0.20787,0.45768,0.029362,0.20992,104.05,76.57,2.9076,1.7137,34.689,0.3587,0.19318,1.8107,0.31013,0.21085,1.9142,1.9609,9766.4,0.20787,0.64588,0.78418,0.024433,13.283,4.7669,60.962,5.9874,5.6483,0
0.001099,0.19515,0.80451,5.1225,172.27,0,0.002831,4.1243,1.584,0.80485,0.002831,0.014507,0.003243,0.002831,13868,0.02632,5.1243,0.002831,0.001787,9.8165,1.2829,-0.004811,0.000694,-0.29952,0.72059,0.017443,NA,2340.3,2.7734,-0.36973,0.001787,44.831,8.1417,8.1417,-0.004803,1.584,NA,0.80485,-0.003032,4.0149,-2.596,-0.003037,49.808,39.992,0.02579,4.9042,9.7868,-0.007116,-0.004492,5.1225,0.19515,0.12282,2341.3,2341.3,477.42,-0.003032,0.001365,0.99822,0,37.182,9.1269,44.967,8.1171,4607.9,0
0.026943,0.7467,-0.038623,0.94785,-34.068,0,0.026943,0.33922,2.7577,0.2533,0.036689,0.036381,0.016299,0.026943,6063.6,0.060195,1.3392,0.026943,0.00977,27.654,1.4567,0.033877,0.00977,0.17966,0.026943,0.060195,3.4761,-0.1296,3.7737,0.25,0.013304,99.001,3.6868,3.6567,0.027205,2.7577,80.795,0.2594,0.009865,0.089665,0.47975,0.012285,84.123,56.469,0.12896,0.66573,27.93,0.015873,0.005756,0.9401,0.7406,0.27124,0.84993,0.8704,-229.38,0.009865,0.10637,0.99027,0.024092,13.199,6.4638,98.024,3.7236,9.2532,0
0.044681,0.071643,0.33257,5.6421,111.48,0.097322,0.057617,12.944,1.075,0.92735,0.057617,0.80423,0.11741,0.057617,245.13,1.489,13.958,0.057617,0.063417,33.507,1.3707,0.058347,0.049179,0.12457,0.92735,1.3084,0.69034,0.55821,4.5543,-0.093773,0.063417,30.939,11.797,0.81442,0.058347,0.92133,NA,0.92735,0.06422,2.2258,0.02193,0.06422,98.329,64.822,0.53571,4.4779,36.019,0.009288,0.010223,5.6421,0.071643,0.084764,1.5565,1.5565,11917,0.069725,0.048181,0.93028,0,10.893,5.6308,28.782,12.682,1.525,0
0.10084,0.81397,0.15511,1.1907,-28.017,0,0.10084,0.22855,1.7591,0.18603,0.10547,0.124,0.061866,0.10084,2730,0.1337,1.2286,0.10084,0.057325,54.499,1.238,0.10545,0.057325,0.22218,0.10084,0.1337,22.795,4.9002,3.0696,0.4336,0.059883,180.04,2.0274,2.0256,0.11033,1.7591,NA,0.18603,0.06272,0.087764,0.23917,0.059948,186.12,131.62,0.38393,0.86776,58.146,0.097465,0.055407,1.1897,0.81324,0.49325,5.8773,5.8773,182.06,0.06272,0.54205,0.94276,0,6.6973,2.7732,168.74,2.163,55.573,0
0.03514,1.1508,-0.17736,0.84589,-18.712,-0.003957,0.028051,-0.22548,1.0172,-0.25949,0.028051,0.024375,0.009207,0.028051,12638,0.028881,0.86894,0.028051,0.00777,0.084073,0.96032,0.054097,0.009734,-0.011046,-0.25949,0.035041,0.15244,-6.6845,4.4833,0.25748,0.00777,118.37,3.0837,0.047007,0.054097,3.6115,NA,-0.25949,0.014986,0.19753,0.63821,0.014986,75.443,75.358,42.261,0.84516,0.085523,0.048911,0.013549,0.84589,1.1508,0.32429,-9.7799,-9.7799,-5396.4,0.016955,-0.13542,0.98305,0,4341.5,4.8435,116.36,3.1368,136.06,0
0.018768,0.87156,0.11795,1.1357,-47.696,0,0.023567,0.14736,1.3717,0.12844,0.041181,0.027114,0.023924,0.023567,9693.8,0.037653,1.1474,0.023567,0.017181,76.68,1.0281,0.039821,0.013682,0.039612,0.099983,0.032147,2.2607,9.1571,4.8473,0.62734,0.030022,238.49,1.5361,1.5319,0.041472,1.3717,NA,0.12844,0.030234,0.018207,0.59204,0.02903,258.45,181.77,0.065127,0.80415,78.78,0.030571,0.022287,1.1326,0.86917,0.65099,9.9714,9.9714,1.1357,0.030234,0.14613,0.98288,0,4.76,2.008,231.28,1.5782,106.5,0
0.08725,0.53469,0.47078,1.9564,1.7447,0,0.10553,0.87023,4.0959,0.46531,0.10652,0.21439,0.026639,0.10553,1788.7,0.20406,1.8702,0.10553,0.025766,37.584,1.4512,0.1065,0.021302,0.14053,0.10055,0.16987,108.54,12.732,3.0401,0.086302,0.026006,45.032,8.1053,7.4618,0.10608,4.0959,NA,0.46531,0.0259,0.4285,0.16191,0.026003,67.023,29.439,0.20688,1.0996,38.583,0.10293,0.02513,1.8011,0.49225,0.12338,12.584,12.584,516.26,0.0259,0.18751,0.97424,0,9.7117,12.398,43.866,8.3208,110.77,0
0.15767,0.34851,0.64019,2.837,81.129,0.40575,0.20008,1.8029,1.0942,0.62833,0.20008,0.57409,0.085322,0.20008,627.24,0.58191,2.8694,0.20008,0.084176,18.015,0.84495,0.20911,0.066335,0.51572,0.62833,0.46023,0.9626,56.651,4.6139,0.095201,0.084176,58.557,6.2332,0.60001,0.20911,2.3831,NA,0.62833,0.087975,0.44811,0.054089,0.087975,127.85,109.83,1.344,2.5003,19.712,0.20638,0.086829,2.837,0.34851,0.16043,55.601,55.601,26315,0.086065,0.25093,0.91393,0,20.261,3.3233,53.518,6.8202,210.33,0
0.084826,0.78944,0.10162,1.1376,-1.5305,0,0.1154,0.26672,3.3279,0.21056,0.12186,0.15623,0.045131,0.1154,1918.6,0.19025,1.2667,0.1154,0.034676,11.948,1.0962,0.11204,0.02549,0.27842,0.20625,0.15152,17.347,0.63612,4.0649,0.22128,0.036617,83.856,4.3527,4.0725,0.11281,3.3279,NA,0.21056,0.0339,0.080215,0.17922,0.033667,85.661,73.712,0.77866,0.99009,12.368,0.077248,0.023212,1.0644,0.73863,0.22974,1.3181,1.3181,1180,0.0339,0.40286,0.96544,0,30.548,4.9517,81.014,4.5054,20.832,0
-0.98561,3.3436,-0.50477,0.24311,191.1,-1.4239,-0.98561,-0.70092,1.9204,-2.3436,-0.84948,-1.4779,-0.44778,-0.98561,-1419.2,-0.25719,0.29908,-0.98561,-0.51323,0,1.4285,-0.84948,-0.51323,-2.3976,-2.4095,-0.25719,-6.2403,-0.60244,2.88,1.7391,-0.44235,88.232,4.1535,0.82844,-0.83843,1.9204,0.060572,0.3331,-0.43659,0.12457,-0.15398,-0.44235,15.025,15.025,NA,0.24311,0,-0.97517,-0.50779,0.04849,0.6669,0.24076,-2.797,0.39756,-382.88,-0.43659,0.42056,1.5133,-1.1421,NA,24.293,126.75,2.8796,2.292,0
0.027075,0.54226,-0.098367,0.63967,2968.8,-0.005319,0.03607,0.84415,2.3086,0.45774,0.043741,0.13213,0.040875,0.03607,2097.5,0.17402,1.8441,0.03607,0.015624,11.63,0.93415,0.043707,0.011728,0.040039,0.31238,0.15743,5.6975,-0.11918,3.6691,0.21379,0.018947,43.583,8.3793,4.2185,0.022342,2.3086,2.2937,0.50181,0.009678,0.18205,0.17721,0.018933,19.752,8.1221,0.36809,0.37022,11.737,-0.014586,-0.006318,0.32203,0.27299,0.11934,0.55459,0.60798,-459.2,0.009678,0.05915,0.99419,0.096263,31.385,44.939,43.162,8.4566,2.797,0
0.001404,1.0451,0.22836,1.4957,-134.44,-0.66269,0.008447,-0.043136,1.0841,-0.04508,0.030377,0.018337,0.058072,0.008447,6058.9,0.060242,0.95686,0.008447,0.007792,191.58,0.89739,0.03019,0.001295,0.19322,-0.66154,0.053502,1.3767,0.73433,4.0552,0.91508,0.02802,173.93,2.0986,0.92503,0.11739,1.0841,5.5257,-0.023365,0.10828,0.11509,0.41129,0.027848,214.13,22.549,0.002467,0.26048,214.84,-0.024319,-0.022432,0.6593,0.46066,0.47652,-0.14496,-0.075134,2593.1,0.10828,-0.031135,0.99233,-0.4817,1.9052,16.187,155.09,2.3534,3.4862,0
0.19387,0.26275,0.30796,2.7855,156.55,0.004129,0.24374,2.806,0.68818,0.73725,0.24549,1.4131,0.4228,0.24374,329.6,1.1074,3.806,0.24374,0.35418,69.72,1.1505,0.24205,0.28171,0.57245,0.70538,0.91759,138.55,0.59272,4.2762,0.00777,0.3548,209.77,2.6157,1.7171,0.24141,0.69665,4.0269,0.82392,0.3508,1.4972,0.030277,0.35172,117.85,48.128,1.4748,2.0233,106.35,0.19482,0.2831,1.8285,0.17248,0.3823,1.419,1.5858,2.7855,0.56389,0.26289,0.43962,0.11755,5.2352,7.584,91.482,3.9899,1.3245,0
0.030843,0.57654,0.36336,1.6302,-4.0418,0,0.039772,0.73448,2.441,0.42346,0.053516,0.068983,0.023179,0.039772,3719.3,0.098138,1.7345,0.039772,0.016293,58.339,1.2254,-0.016505,0.012635,0.21411,0.3471,0.082652,-1.2009,6.0457,3.6223,0.2249,0.021659,85.812,4.2535,4.2535,-0.011299,2.441,NA,0.42346,-0.004629,0.048735,63.316,-0.006762,136.34,78,0.079054,0.95352,58.07,-0.033314,-0.013648,1.6302,0.57654,0.2351,7.0457,7.0457,1522.7,-0.004629,0.072837,0.98418,0,6.2566,4.6795,86.209,4.2339,40.615,0
