"0","                                                    "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                                    trim_ws = TRUE)"
"0","bankrupt_manufacture_15_year_12_13_14 <- read_delim(""../dane/j89csb932y-2/bankrupt_manufacture_15_year_12_13_14.csv"", "
"0","                                                    "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                                    trim_ws = TRUE)"
"0","bankrupt_manufacture_16_year_13_14_15 <- read_delim(""../dane/j89csb932y-2/bankrupt_manufacture_16_year_13_14_15.csv"", "
"0","                                                    "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                                    trim_ws = TRUE)"
"0","bankrupt_retail_13_year_10_11_12 <- read_delim(""../dane/j89csb932y-2/bankrupt_retail_13_year_10_11_12.csv"", "
"0","                                               "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                               trim_ws = TRUE)"
"0","bankrupt_retail_14_year_11_12_13 <- read_delim(""../dane/j89csb932y-2/bankrupt_retail_14_year_11_12_13.csv"", "
"0","                                               "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                               trim_ws = TRUE)"
"0","bankrupt_retail_15_year_12_13_14 <- read_delim(""../dane/j89csb932y-2/bankrupt_retail_15_year_12_13_14.csv"", "
"0","                                               "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                               trim_ws = TRUE)"
"0","bankrupt_retail_16_year_13_14_15 <- read_delim(""../dane/j89csb932y-2/bankrupt_retail_16_year_13_14_15.csv"", "
"0","                                               "";"", escape_double = FALSE, locale = locale(decimal_mark = "","",          grouping_mark = """"), col_types = cols(X1 = col_skip()), "
"0","                                               trim_ws = TRUE)"
"0","nonbankrupt_agriculture_13_year_10_11_12 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_agriculture_13_year_10_11_12.csv"")"
"0","nonbankrupt_agriculture_14_year_11_12_13 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_agriculture_14_year_11_12_13.csv"")"
"0","nonbankrupt_agriculture_15_year_12_13_14 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_agriculture_15_year_12_13_14.csv"")"
"0","nonbankrupt_agriculture_16_year_13_14_15 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_agriculture_16_year_13_14_15.csv"")"
"0","nonbankrupt_construction_13_year_10_11_12 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_construction_13_year_10_11_12.csv"")"
"0","nonbankrupt_construction_14_year_11_12_13 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_construction_14_year_11_12_13.csv"")"
"0","nonbankrupt_construction_15_year_12_13_14 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_construction_15_year_12_13_14.csv"")"
"0","nonbankrupt_construction_16_year_13_14_15 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_construction_16_year_13_14_15.csv"")"
"0","nonbankrupt_manufacture_13_year_10_11_12 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_manufacture_13_year_10_11_12.csv"")"
"0","nonbankrupt_manufacture_14_year_11_12_13 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_manufacture_14_year_11_12_13.csv"")"
"0","nonbankrupt_manufacture_15_year_12_13_14 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_manufacture_15_year_12_13_14.csv"")"
"0","nonbankrupt_manufacture_16_year_13_14_15 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_manufacture_16_year_13_14_15.csv"")"
"0","nonbankrupt_retail_13_year_10_11_12 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_retail_13_year_10_11_12.csv"")"
"0","nonbankrupt_retail_14_year_11_12_13 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_retail_14_year_11_12_13.csv"")"
"0","nonbankrupt_retail_15_year_12_13_14 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_retail_15_year_12_13_14.csv"")"
"0","nonbankrupt_retail_16_year_13_14_15 <- read_csv(""../dane/j89csb932y-2/nonbankrupt_retail_16_year_13_14_15.csv"")"
"0",""
"0","dataSkBank1<-rbind(bankrupt_agriculture_13_year_10_11_12, bankrupt_construction_13_year_10_11_12, bankrupt_manufacture_13_year_10_11_12,bankrupt_retail_13_year_10_11_12)"
"0","dataSkBank1$class  <- 1"
"0",""
"0","dataSkBank2  <- rbind(bankrupt_agriculture_14_year_11_12_13, bankrupt_construction_14_year_11_12_13, bankrupt_manufacture_14_year_11_12_13,bankrupt_retail_14_year_11_12_13)"
"0","dataSkBank2$class  <- 1"
"0",""
"0","dataSkBank3  <- rbind(bankrupt_agriculture_15_year_12_13_14, bankrupt_construction_15_year_12_13_14, bankrupt_manufacture_15_year_12_13_14,bankrupt_retail_15_year_12_13_14)"
"0","dataSkBank3$class  <- 1"
"0",""
"0","dataSkBank4  <- rbind(bankrupt_agriculture_16_year_13_14_15, bankrupt_construction_16_year_13_14_15, bankrupt_manufacture_16_year_13_14_15, bankrupt_retail_16_year_13_14_15)"
"0","dataSkBank4$class  <- 1"
"0",""
"0","dataSknon1  <- rbind(nonbankrupt_agriculture_13_year_10_11_12, nonbankrupt_construction_13_year_10_11_12, nonbankrupt_manufacture_13_year_10_11_12, nonbankrupt_retail_13_year_10_11_12)"
"0","dataSknon1$class  <- 0"
"0",""
"0","dataSknon2  <- rbind(nonbankrupt_agriculture_14_year_11_12_13, nonbankrupt_construction_14_year_11_12_13, nonbankrupt_manufacture_14_year_11_12_13,nonbankrupt_retail_14_year_11_12_13)"
"0","dataSknon2$class  <- 1"
"0",""
"0","dataSknon3  <- rbind(nonbankrupt_agriculture_15_year_12_13_14, nonbankrupt_construction_15_year_12_13_14, nonbankrupt_manufacture_15_year_12_13_14,nonbankrupt_retail_15_year_12_13_14)"
"0","dataSknon3$class  <- 1"
"0",""
"0","dataSknon4  <- rbind(nonbankrupt_agriculture_16_year_13_14_15, nonbankrupt_construction_16_year_13_14_15, nonbankrupt_manufacture_16_year_13_14_15, nonbankrupt_retail_16_year_13_14_15)"
"0","dataSknon4$class  <- 1"
"0",""
"0","dataSk1  <- rbind(dataSkBank1, dataSknon1)"
"0",""
"0","dataSk2  <- rbind(dataSkBank2, dataSknon2)"
"0",""
"0","dataSk3  <- rbind(dataSkBank3, dataSknon3)"
"0",""
"0","dataSk4  <- rbind(dataSkBank4, dataSknon4)"
