"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
-5.34,-8.66,-11.96,2.87,3.4,3.65,815.68,50.16,96.74,24.73,0.14,0.22,1.62,27.67,38.39,29.33,1.11,NA,0,73.96,104.58,3.15,4.53,5.77,6.86,8.24,8.71,666.09,50.44,37.68,18.04,0.08,0.11,1.43,39.03,30.31,190.25,1.41,NA,0,65.66,86.57,3.45,4.85,1.48,6.11,6.8,7.11,156.54,9.14,13.4,4.2,0.1,0.15,1.41,38.68,28.9,143.56,1.88,17819.45,0,15.11,83.91
3.34,4.98,5.89,2.18,4.06,6.04,640.88,94.52,25.56,100.92,0.23,0.35,1.49,16.22,32.82,69.4,1.61,18895.91,7.35,22.66,72.54,8.61,11.54,12.31,2.48,4.8,7.18,520.31,95.48,40.99,98.74,0.19,0.25,1.34,23.6,25.38,111.03,2.03,29510.13,2.11,21.42,55.04,2,2.41,2.88,0.05,5.55,9.55,525.84,157.63,28.65,116.08,0.12,0.15,1.2,18.03,16.84,128.35,1.94,18810.52,0.7,23.09,79.71
0.22,0.96,0.79,0.04,0.63,0.88,1296.91,350.26,491.79,152.98,0.72,3.15,4.36,5.69,77.06,13.34,0.59,8585.89,18.87,19.49,112.23,1.68,6.9,5.24,0.01,0.26,0.65,1134.49,186.89,611.23,296.93,0.73,2.98,4.11,6.97,75.64,15.41,0.49,18079.67,15.24,16.48,52.08,4.89,14.56,8.66,0.02,0.31,0.58,646.39,109.34,344.31,103.91,0.64,1.91,2.98,11.98,66.42,21.62,0.55,15375.66,6.96,12.56,76.06
1.09,1.39,3.86,0.04,0.43,1.88,1292.24,51.06,62.65,189.67,0.14,0.18,1.28,9.33,22.06,80.71,1.01,683.86,8.83,29.28,1347.28,1.2,1.57,4.44,0.03,0.55,2.57,1344.03,58.38,62.36,232.43,0.18,0.24,1.31,9.19,23.53,61.07,1.1,2612.81,12.84,29.48,377.34,0.81,1.11,2.63,0.34,0.67,1.85,1184.92,55.53,74.28,204.83,0.22,0.29,1.37,8.95,26.78,41.14,1.1,2826.56,14.65,26.42,350.47
-1.19,-2.53,-3.14,0.02,0.12,0.65,956.61,37.17,368.74,209.32,0.45,0.95,2.12,10.37,52.93,22.62,0.68,NA,2.2,30.38,79,-3.26,-7.1,-6.35,0.01,0.11,0.58,708.36,28.08,250.74,125.82,0.47,1.02,2.17,8.09,54,20.83,0.7,NA,1.95,22.1,85.54,1.17,2.89,2.3,0.27,0.37,0.91,714.44,19.13,208.79,118.26,0.47,1.17,2.46,10.73,59.32,28.73,0.79,20989.05,0.93,18.71,70.28
-8.69,-18.01,-74.59,0.05,0.2,0.51,3125.22,193.01,1340.78,425.9,0.52,1.07,2.07,-0.37,51.76,6.71,0.73,NA,0,71.44,896.46,-9.9,-21.26,-35.26,0.1,0.19,0.54,1296.32,38.98,394.62,139.09,0.53,1.15,2.15,1.1,53.43,0.9,0.83,NA,0,39.17,919.41,1.6,3.47,5.57,0.2,0.42,0.76,1268.66,99.41,435.07,155.3,0.54,1.17,2.17,12.04,53.82,20.51,0.88,14310.6,3.4,36.27,85.71
0.23,0.49,0.66,0.01,0.12,2.52,1055.37,29.96,28.1,647.84,0.53,1.15,2.15,12.32,53.41,7.91,1.33,-1822.53,22.79,35.06,-442.83,0.26,0.62,0.5,0.02,0.07,1.78,692.18,12.05,21.32,353.89,0.57,1.34,2.34,11.03,57.26,7.33,0.93,-2436,26.71,20.48,-373.46,1.32,2.9,1.75,0.01,0.05,2.12,482.84,5.08,35.22,243.74,0.54,1.19,2.19,12.81,54.34,11.81,0.96,747.85,17,15.19,1184.03
0.34,0.89,1.43,0,0.1,0.58,1507.9,42.01,180.69,226.8,0.5,1.29,2.57,10.46,61.11,17.83,0.64,5058.53,26.14,41.92,245.63,2.79,8.74,12.39,0.03,0.94,1.41,1619.14,350.94,133,181.26,0.43,1.36,3.14,7.14,68.14,21.57,0.77,8569.21,24.82,19.36,95.34,4.94,14.93,19.25,0.02,0.31,0.62,1423.19,114.11,109.08,125.16,0.47,1.41,3.03,10.26,66.94,22.76,0.58,20186.41,24.02,20.75,57.93
-5.97,-15.01,-19.54,0.02,0.39,1.39,1191.29,90.15,168.57,251.32,0.38,0.96,2.51,10.67,60.22,7.85,0.8,5054.39,12.76,54.46,179.3,2.28,5.41,4.91,0.07,0.34,1.46,784.84,41.76,88.84,175.63,0.36,0.87,2.38,19.09,57.95,31.45,0.82,9811.95,13.37,36.25,87.71,-9.39,-25.24,-21.6,0.04,0.27,1.13,839.28,48.42,137.17,179.63,0.42,1.12,2.69,7.78,62.79,2.86,0.75,4561.76,8.3,39.49,180.31
15.08,29.86,19.67,0.79,0.95,1.85,474.79,19.51,93.25,108.46,0.41,0.82,1.98,38.6,49.49,91.35,1.26,NA,12.76,30.68,-201.86,4.75,8.47,3.73,0.35,0.89,1.84,285.43,39.96,57.39,69.9,0.39,0.7,1.78,28.31,43.88,54.9,1.34,NA,7.41,18.47,237.1,1.48,2.73,1.05,0.57,0.92,1.57,260.23,31.17,85.62,59.4,0.45,0.83,1.84,26.03,45.71,45.21,1.44,4948.53,1.74,17.5,205.06
-5.97,-9.85,-14.74,0.42,0.83,3.42,898.14,52.54,82.41,340.94,0.35,0.57,1.65,13.78,39.38,17.44,1.57,NA,14.87,48.73,128.34,0.82,1.25,1.4,0.92,1.42,4.28,619.49,37.77,63.88,218.41,0.31,0.47,1.52,20.37,34.25,42.03,1.78,NA,12.71,33.27,98.8,2.46,3.59,4.34,0.98,1.54,4.68,642.34,39.09,57.22,223.11,0.3,0.43,1.46,21.1,31.29,43.75,1.81,11986.83,13.92,32.8,92.75
-8.77,-54.18,-23.64,0.11,0.15,2.14,980.9,6.78,188.21,379.85,0.84,5.18,6.18,15.99,83.81,13.16,1.38,-2601,0,66.73,-326.56,1,10.78,2.71,0.13,0.77,1.13,989.15,256.77,221.08,146.47,0.91,9.83,10.83,11.79,90.77,14.66,1.09,2637.33,18.54,29.33,367.85,0.53,4.33,1.01,0.74,0.77,2.02,698.75,4.17,139.74,177,0.75,6.18,8.23,17.16,87.85,23.01,1.13,1100.5,0,31.84,809.2
-4.84,-78.41,-7.16,0.03,0.5,0.99,538.92,232.91,498.32,249.51,0.94,15.17,16.2,-1.78,93.83,-2,0.84,-274698,0,4.53,-5.95,-12.5,144.07,-21.54,0.25,0.43,0.81,627.22,115.61,447.92,238.11,1.07,-12.29,-11.52,4.32,108.68,-8.32,-0.19,-18009.3,28.52,28.98,-80.56,6.51,-145.25,6.33,0.12,0.3,0.82,354.54,61.14,185.93,175.97,1.02,-22.7,-22.3,35.38,104.48,14.78,0,-1732.81,42.47,28.04,-708.7
-4.06,-7.5,-9,0.01,0.62,2.05,806.54,115.43,128.13,269.85,0.34,0.63,1.85,4.93,45.87,16.36,1.25,672.36,17.66,19.92,1146.99,0.38,0.68,0.6,0.01,0.55,2.13,582.59,75.85,115.03,228.06,0.36,0.64,1.8,9.96,44.49,25.27,1.39,3441.75,15.12,15.33,273.46,0.05,0.09,0.06,0.01,0.41,1.44,452.7,60.72,124.75,156.61,0.37,0.69,1.85,8.52,45.84,29.5,1.08,5417.85,5.71,10.51,130.41
0.14,0.25,0.4,0.18,0.29,1.03,1080.36,30.71,288.93,217.24,0.27,0.5,1.84,1.89,45.54,52.87,0.76,11220.43,0,5.21,29.02,0.22,0.41,0.88,0.22,0.32,1.15,1450.22,35.64,382.46,323.05,0.27,0.5,1.87,2.1,46.39,42.65,0.78,10114.13,0,7.48,30.74,0.13,0.21,0.26,0.35,1.18,2.18,710.93,73.49,88.25,89.38,0.13,0.2,1.54,2.13,35.09,97.67,0.9,-21,0,3.88,-10414.29
1.05,2.04,1.54,0.09,0.5,1.12,533.82,96.01,193.73,149.81,0.45,0.87,1.94,20.03,48.32,50.17,1.06,12621.47,7.85,27.83,99.98,2.33,3.95,2.86,0.21,0.34,1.25,446.9,22.09,170.67,157.47,0.39,0.67,1.7,23.7,41.02,47.09,1.19,11555.09,0,26.23,96.85,1.78,3,1.86,0.08,0.28,0.85,380.79,28.27,134.18,78.02,0.38,0.63,1.69,24.17,40.76,27.54,0.87,11238.26,0.85,23.36,124.01
16.63,20.05,19.8,0.29,4.12,5.26,433.36,279.76,73.11,84.87,0.17,0.21,1.21,16.63,17.06,97.48,8.13,NA,0,0,0,38.98,46.86,27.39,1.49,4,5.29,255.79,106.71,42.54,55.36,0.17,0.2,1.2,38.98,16.82,231.82,7.5,NA,0,0,0,17.15,20.94,20.51,3.78,5.04,5.04,436.53,97.94,77.87,NA,0.18,0.22,1.22,17.15,18.09,94.84,9.23,NA,0,0,0
-4.35,-5.32,-8.95,0.25,1.02,5.39,748.52,54.35,70.18,311.05,0.17,0.21,1.22,17.35,18.25,36.75,1.81,NA,0,44.63,157.34,1.29,1.55,2.46,0.16,0.88,5.43,695.66,50.34,70.19,324.01,0.16,0.2,1.21,24.16,17.07,73.47,1.99,NA,0,43.72,106.04,-6.27,-9.16,-14.3,0.48,0.77,3.21,831.92,39.4,91.24,330.5,0.31,0.45,1.46,15.03,31.54,14.59,1.74,NA,5.19,48.55,155.31
-2.81,-4.15,-6.42,0.6,1.66,4.83,829.89,75.33,54.49,227.29,0.24,0.35,1.48,16.78,32.23,57.57,1.42,NA,3.27,44.67,228.52,5.85,7.37,9.86,0.77,1.95,4.33,613.97,72.13,54.06,148.33,0.14,0.18,1.26,22.23,20.65,126.52,1.5,NA,1.21,27.64,104.85,2.08,2.65,3.47,0.78,1.84,3.65,609.8,71.24,67.56,124.17,0.15,0.19,1.28,17.68,21.82,109.41,1.38,11207.19,0,26.07,108.18
-4.49,-8.08,-14.57,0.21,1.02,2.11,1180.75,151.75,187.19,207.24,0.34,0.61,1.8,11.36,44.39,15.16,1.11,NA,15.41,51.43,147.8,0.46,0.74,1.21,0.33,0.83,2.69,956.09,56.85,114.35,216.02,0.3,0.48,1.61,18.89,37.98,33.2,1.15,NA,12.91,48.41,105.13,-7.05,-11.33,-16.75,0.33,0.7,1.95,867.44,50.35,134.3,170.32,0.3,0.48,1.61,12.47,37.8,9.07,1.09,9615,9.77,46.39,166.06
-4.69,-7.48,-8.74,0.02,1.04,1.82,678.44,96.81,95.08,75.54,0.24,0.39,1.6,13.62,37.34,43.29,0.89,7830.93,0,34.11,136.28,0.17,0.28,0.35,0.36,0.85,1.39,746.82,72.62,108.43,80.91,0.28,0.46,1.64,16.57,39.04,43.88,0.94,3284.5,5.36,33.65,387.89,-6.97,-10.28,-12.14,0.02,0.75,1.33,635.98,60.23,81.66,47.57,0.21,0.3,1.47,12.21,32.17,42.84,0.89,2635.82,0,33.43,502.24
-23.52,-377.85,-29.18,0.98,1.3,2.37,451.61,40.5,125.92,136.82,0.94,15.06,16.06,34.35,93.77,-17.16,2.17,NA,0,71.81,511.6,28.74,87.38,32.4,2,2.31,3.3,410.43,29.16,94.48,94.58,0.67,2.04,3.04,61.65,67.12,52.95,3.31,NA,0,37.12,71.39,36.41,60.81,40.77,2.95,4.52,5.3,408.76,101.87,64.07,51.15,0.4,0.67,1.67,61.5,40.13,103.7,5.73,26132.2,0.22,28.1,50.4
-22.8,-570.55,-117.6,0.02,0.06,0.35,1877.9,57.15,633.78,366.44,0.92,23.15,25.03,-2.61,96,-17.68,0.36,NA,57.27,104.13,-96.52,0.32,7.68,1.21,0,0.05,0.46,1395.5,36.12,558.8,306.87,0.73,17.58,24.24,16.64,95.87,15.62,0.31,NA,31.04,62.57,262.43,0.25,1.14,1.04,0.05,0.17,0.7,1513.96,78.81,521.43,362.53,0.59,2.7,4.56,11.4,78.08,18.25,0.53,4121.6,23.4,46.23,202.54
11.89,43.17,2.61,0.62,1.12,1.13,79.81,28.82,57.19,0.27,0.72,2.63,3.63,11.89,72.46,16.41,1.51,NA,0,0,0,1.65,5.75,0.43,0.23,0.71,0.72,95.55,32.41,67.46,1.04,0.71,2.49,3.49,1.65,71.38,2.3,1.6,NA,0,0,0,0.5,4.48,0.27,0.23,1.77,1.78,195.94,143.74,93.33,0.09,0.89,7.94,8.94,0.5,88.81,0.56,1.67,NA,0,0,0
1.87,3,4.16,0,0.7,2.83,809.52,94.17,107.07,291.4,0.3,0.48,1.6,14.61,37.64,32.57,1.4,NA,11.65,28.33,89.8,1.4,2.02,1.77,0,1.03,4,461.24,53.96,36.58,157.78,0.25,0.36,1.44,16.98,30.59,46.61,1.55,NA,14.1,19.74,65.24,-11.96,-18.1,-16.83,0,0.31,2.71,513.48,30.49,52.86,240.59,0.3,0.45,1.51,3.56,33.89,7.04,1.61,10791.05,17.63,21.84,135.16
6.55,40.44,9.21,0.19,0.34,0.34,512.33,45.86,273.08,0,1.47,9.09,6.18,22.58,83.81,15.38,0.32,NA,93.19,22.57,-51.29,7.11,48.89,12.61,0.04,0.23,0.45,645.18,100.42,365.77,119.97,0.85,5.87,6.87,13.57,85.45,26.28,0.24,NA,27.56,11.45,373.7,1.7,12.77,1.81,0.02,0.12,0.42,388.92,27.56,254.98,75.61,0.87,6.51,7.51,8.28,86.69,23.24,0.19,3000,0,7.01,102.13
-0.1,-0.11,-0.46,10.17,10.84,12.38,1671.22,49.78,58.93,91.67,0.06,0.06,1.09,23.62,7.88,236.82,1.68,NA,0,108.88,-412.64,-3.17,-3.39,-25.83,11.9,12.7,15.24,2968.89,67.04,77.08,198.74,0.04,0.05,1.07,21.14,6.55,236.57,1.57,NA,0,198.24,-1778.83,-6.87,-7.59,-39.51,4.31,4.52,5.83,2098.9,24.38,115.24,153.05,0.08,0.08,1.11,18.54,9.52,62.18,1.35,NA,0,146.1,1106.66
8.97,13.35,11.38,0.38,1.41,5.85,461.78,39.06,38.25,172.37,0.3,0.45,1.49,18.97,32.78,58.24,1.74,15592.52,1.29,12.69,48.04,4.88,7.51,5.83,1.08,1.97,6.49,434.47,23.95,26.86,123.07,0.33,0.5,1.54,13.59,35.01,52.45,1.51,15602.21,3.11,10.4,48.44,3.21,4.49,3.81,0.57,0.75,2.38,433.34,13.1,69.94,115.01,0.26,0.37,1.4,12.18,28.48,62.06,1.34,13343.56,2.6,10.65,57.51
0.09,0.12,0.22,0.01,0.19,2.63,954.64,26.88,111.09,360.11,0.16,0.22,1.43,6,30.04,0.54,1.18,NA,3.7,15.52,117.61,-0.03,-0.04,-0.04,0.22,0.33,0.37,530.94,9.48,62.38,3.11,0.16,0.2,1.27,7.16,21.38,30.43,0.84,NA,3.75,10.49,95.36,-3.75,-4.22,-20,0.08,1.2,1.31,1944.45,116.82,104.39,11.21,0.06,0.06,1.13,-0.38,11.12,-65.57,0.96,-10267.5,0,17.97,-71.22
3.01,4.61,14.39,1.02,1.53,4.89,1740.46,42.41,82.01,278.85,0.22,0.34,1.53,14.86,34.68,63.13,1.07,NA,15.06,56.65,2088.15,0.15,0.25,0.51,1.01,1.63,6.21,1208.62,36.05,57.79,268.03,0.25,0.4,1.6,10.45,37.4,58.02,1.17,NA,12.89,34.2,176.72,0.04,0.06,0.1,0.91,1.79,6.3,959.43,43.47,49.14,225.3,0.23,0.35,1.52,12.06,34.17,55.1,1.23,8482.59,9.49,31.61,154.17
-3.66,-38.57,-12.51,0.01,0.78,1.13,1244.46,451.11,340.04,208.55,0.73,7.69,10.54,9.06,90.51,9.81,0.74,NA,41.75,43.49,-1057.86,-13.41,-6714.9,-32.86,0.02,0.5,0.93,892.1,218.8,372.75,203.79,0.8,398.76,500.76,3.37,99.8,1.07,0.51,NA,32.95,41.12,-198.03,5.6,96.35,10.91,0.04,0.45,1.08,711.67,148.14,233.43,238.65,0.77,13.27,17.21,22.43,94.19,23.49,0.68,3235.13,38.92,32.82,300.55
1.94,5.17,215.7,0.05,1.21,1.27,40412.14,21095.35,2848.58,1065.28,0.62,1.66,2.66,11.17,62.43,27.76,1.3,NA,38.35,1024.22,-39.52,2.44,4.08,20.45,0.56,0.83,0.96,3047.86,291.76,1071.96,131.55,0.4,0.67,1.67,10.95,40.1,77.42,0.98,NA,0,71.19,-27.83,1.43,2.52,30.41,0.41,0.46,0.69,7785.87,132.93,3111.44,736.64,0.43,0.77,1.77,12.41,43.39,67.81,0.83,-28966.5,0,234.36,-26.02
9.7,31.69,NA,0.04,0.38,0.38,NA,NA,NA,NA,0.69,2.27,3.27,9.7,69.38,14.42,0.91,NA,58.96,NA,0,-0.16,-0.52,-1.43,0.06,0.36,0.36,3238.3,170.67,289.81,0,0.69,2.2,3.2,-0.16,68.78,5.18,0.88,NA,59.71,0,0,3.41,9.44,28.62,0.06,0.53,0.53,3061.13,256.67,288.36,NA,0.64,1.76,2.76,3.41,63.83,11.16,0.91,NA,54.25,0,0
-1.23,-1.94,-25.29,0.18,0.29,0.29,7481.9,293.05,2695.81,NA,0.37,0.58,1.58,2.14,36.7,-3.35,0.71,NA,0,69.32,131.93,5.08,6.85,199.12,0.07,0.1,0.1,14262.14,111.72,3591.32,NA,0.26,0.35,1.35,4.82,25.78,19.71,0.76,NA,0,-10.31,-119.08,64.81,69.91,6810.28,0.21,9.49,9.49,38356.87,22796.76,2455.94,NA,0.07,0.08,1.08,64.81,7.29,888.42,2.42,NA,0,0,0
2.55,48.15,2.03,0,1.17,1.81,290.2,107.59,89.02,60.13,0.95,17.89,18.89,4.57,94.7,3.13,1.68,-47828.67,11.9,1.61,-41,11.69,52.32,8.49,0.01,1.24,2.28,264.1,68.09,20.88,58.59,0.78,3.47,4.47,23.66,77.65,19.65,1.23,NA,13.25,8.68,51.15,9.62,48.67,10.75,0.01,0.79,1.05,407.92,121.02,124.38,41.07,0.8,4.06,5.06,19.82,80.24,16.9,0.85,25052.29,7.61,11.4,48.3
13.77,19.38,14.89,2.43,3.09,6.03,393.55,49.45,36.01,107.34,0.29,0.41,1.41,40.02,28.95,78.14,1.95,18019.64,0,28.38,54.4,22.07,25.59,25.85,2.75,3.37,9.8,426.39,42.84,28.1,183,0.14,0.16,1.16,46.03,13.74,226.08,2.61,NA,0,28.06,61.09,-17.55,-19.92,-16.73,6.01,8.82,12.49,348.08,49.07,17.42,64.8,0.12,0.14,1.14,11.05,11.91,-44.35,2.48,NA,0,27.27,231.48
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,4.13,12.52,4.55,0.2,0.7,1.17,401.36,114.5,229.4,110.55,0.67,2.03,3.03,23.71,67.04,16.39,1.34,NA,9.12,21.59,178.31,20.29,46.42,74.11,0.13,0.13,1.5,1333.37,0.11,738.84,1028.13,0.56,1.29,2.29,26.77,56.3,49.16,2.91,7987,0,23.67,30.3
1.65,2.51,2.43,0.78,1.14,1.35,536.32,60.21,150.77,34.52,0.33,0.5,1.52,17.62,34.26,31.53,1.15,-10736.87,3.01,23.53,-116.28,-6.35,-11.03,-7.37,0.46,0.81,0.98,422.4,59.4,136.39,30.18,0.42,0.73,1.74,5.33,42.46,12.32,0.97,-1194.18,8.34,13.55,-676.77,0.04,0.08,0.05,0.29,0.82,1.15,450.99,98.82,138.18,61.25,0.43,0.75,1.75,12.46,42.75,28.91,1.11,7348.93,10.89,15.34,133.29
6.39,13.44,57.09,0.08,1.22,2.1,3253.61,748.06,655.48,585.87,0.48,1,2.1,19.13,52.48,43.6,1.29,-8365.44,10.77,113.9,-78.54,1.02,2.93,13.03,0.01,0.95,1.27,4642.25,1842.67,943.14,637.86,0.55,1.57,2.87,10.09,65.14,26.46,0.92,-8157.56,22.29,115.66,-80.48,1.14,2.37,7.7,0.08,1.08,1.65,2455.33,724.18,423.9,411.18,0.4,0.84,2.07,16.13,51.73,39.58,1.11,-35547.5,15.95,100.78,-101.57
40.64,65.06,33.88,1.07,3.38,4.34,303.52,151.95,65.66,63.35,0.38,0.6,1.6,40.64,37.54,126.35,13.28,NA,0,0,0,33.98,60.01,23.73,0.22,1.67,2.59,254.16,123.81,85.07,79.34,0.43,0.77,1.77,33.98,43.37,87.54,4.9,NA,0,0,0,54.3,94.66,24.34,0.83,1.98,2.13,163.59,78.93,68.79,10.66,0.43,0.74,1.74,54.3,42.63,137.66,6.88,NA,0,0,0
0.18,2.19,3.55,0.04,0.06,0.08,7052.39,101.68,4711.55,70.13,0.72,8.65,11.96,0.19,91.64,4.45,0.09,NA,4.46,0.05,0.4,0.16,2.23,2.48,0.04,0.06,0.08,5743.89,103.4,4189.09,59,0.77,10.96,14.21,0.54,92.96,4.39,0.07,NA,3.4,5.96,15.54,0.67,9.59,10.07,0,0.01,0.01,5488.66,10.41,3801.86,31.66,0.72,10.24,14.32,1.22,93.02,4.64,0.07,15837,1.28,8.31,20.29
-12.71,-82.72,-114.06,0.06,0.38,1.4,2405,0,2311.22,2383.45,0.72,4.66,6.51,-12.71,84.64,-17.77,NA,NA,0,0,0,-7.01,-351.95,-32.74,0.12,0.12,1.38,1700.63,0,1209.97,1542.13,0.72,36.13,50.23,-7.01,98.01,-9.74,NA,NA,0,0,0,-5.62,144.08,-55.52,0.06,0.06,1.6,3606.9,0,2209.49,3452.19,0.62,-15.93,-25.64,-5.62,103.9,-9.05,NA,NA,0,0,0
6.41,8.38,18.33,5.02,6.63,8.15,1041.02,70.8,43.94,67.69,0.06,0.08,1.31,19.02,23.52,457.6,1.19,NA,0,36.06,109.12,-0.48,-0.62,-1.98,2.69,3.16,4.95,1500.22,58.93,126.39,229.76,0.1,0.14,1.3,15.99,22.89,179.75,1.36,NA,0,67.89,494.06,6.49,8.1,10.99,3.94,4.08,5.31,617.95,8.12,57.56,71.72,0.11,0.14,1.25,24.31,19.92,188.72,1.63,14405.36,0,30.18,105.43
0.09,0.15,0.2,1.68,2.34,4.53,776.79,45.85,44.17,154.38,0.22,0.34,1.57,16.41,36.12,56.04,1.29,14348.47,13.22,34.81,87.55,0.26,0.4,0.55,0.78,1.58,3.41,761.03,77.04,70.64,177.99,0.23,0.34,1.52,16.35,34.3,53.6,1.32,14151,10.11,33.63,92.01,0.25,0.34,0.39,1.15,2.06,4.11,576.38,56.91,41.74,130.12,0.18,0.25,1.39,17.13,28.3,71.33,1.44,15935,7.33,26.66,81.78
