"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
59.78,82.74,42.17,2.18,2.18,2.43,256.78,0,69.79,17.49,0.28,0.38,1.38,59.78,27.75,217.09,2.18,NA,0,0,0,35.74,38.26,31.08,1.64,7.81,10.47,317.43,127.33,20.63,55.63,0.07,0.07,1.07,35.74,6.59,637.38,3.02,NA,0,0,0,5.87,6.31,7.01,0.97,6.01,8.34,434.78,150.09,29.79,70.29,0.07,0.07,1.07,5.87,6.93,213.83,2.2,NA,0,0,0
-0.45,-0.6,-2.27,1.4,2.22,3.78,1855.27,96.79,106.58,186.8,0.14,0.19,1.35,14.09,25.8,73.73,1.08,NA,1.78,74.07,10236.28,0.61,0.82,3.03,1.84,2.95,4.73,1799.48,107.27,85.71,174.24,0.15,0.2,1.34,14.78,25.41,81.04,1.12,21.18,1.19,69.83,37033.58,-3.18,-4.21,-13.37,3.19,3.75,5.93,1531.35,40.71,64.53,163.02,0.14,0.19,1.33,12.29,24.57,52.65,1.19,115.1,0.61,65.06,7369.49
-0.44,-0.63,-1.28,0.11,0.27,1.63,1048.49,31.83,170.35,277.65,0.22,0.31,1.41,20.95,29.07,44.8,1.06,NA,4.04,61.63,125.3,-7.4,-10.3,-18.63,0.08,0.26,1.68,919.31,29.51,61.85,241.4,0.2,0.28,1.39,16.18,28.21,21.77,1.05,7356.73,11.7,59.37,165.96,-6.2,-8.82,-14.58,0.09,0.32,1.62,855.58,40.24,73.5,233.93,0.23,0.32,1.42,19.59,29.69,24.65,1.08,6855.32,12.24,60.62,178.01
-39.46,-40.17,-288.92,13.54,17.52,20.36,2664.92,173.64,43.65,125.74,0.02,0.02,1.02,-5.46,1.76,-2236.59,1.49,NA,0,248.95,-233.37,11.23,15.43,140.63,60.19,60.42,64.38,4570.24,9.17,40.71,163.5,0.01,0.01,1.37,33.42,27.21,1228.17,1.74,NA,0,277.83,-171.36,5.86,6.97,83.37,54.8,54.8,55.96,5176.67,NA,49.91,58.9,0.01,0.01,1.19,30.78,15.91,658.73,1.85,NA,0,354.36,-131.81
2.68,4.59,7.61,0.07,0.66,2.11,1033.21,160.32,184.82,396.33,0.31,0.53,1.71,17.07,41.59,31.16,1.4,NA,9.93,40.84,95.32,2.15,3.58,6.37,0.06,0.64,2.02,1080.64,184.27,225.23,449.28,0.33,0.55,1.66,17.69,39.85,34.17,1.58,7887.59,9.01,46,106.34,2.3,3.62,6.64,0,0.55,2.23,1051.73,153.4,183.63,482.99,0.31,0.49,1.58,19.31,36.55,36.13,1.68,8271.45,9.95,49.16,104.62
19.68,48.05,12.98,1.81,2.07,2.08,240.05,12.35,48.29,0.66,0.59,1.44,2.44,27.9,59.04,84.57,1.39,60581.75,38.66,5.42,12.95,0.25,0.75,0.19,0.08,0.18,0.18,269.7,14.95,144.24,0.31,0.67,1.99,2.99,7.58,66.58,50.92,0.51,40160,12.31,5.41,19.13,1.07,2.83,0.6,0.03,0.14,0.14,206.2,13.45,121.31,0.01,0.62,1.66,2.66,8.72,62.36,81.13,0.44,56707.11,2.84,4.34,12.94
19.47,-24.07,4.19,0.06,0.09,0.54,78.3,4.83,139.85,62.8,1.81,-2.24,-1.24,24.78,180.9,11.18,-28.2,NA,0,1.14,19.86,42.86,276.27,12.03,-0.19,0.64,1.17,102.43,70.08,84.9,45.54,0.84,5.45,6.45,48.5,84.49,51.52,8.42,NA,0,1.58,11.31,31.92,82.51,14.49,-0.11,0.98,1.3,165.28,108.93,99.61,32.89,0.61,1.58,2.58,37.69,61.31,52.67,1.89,49452.67,0,2.62,13.09
-9.09,-9.11,-190.63,-193.02,-207.01,-370.37,7629.53,123.47,-8.83,1461.96,0,0,1,6.95,0.2,1789.74,1.77,-3199.33,0,336.37,-367.7,-7.75,-8.01,-137.56,32.47,34.79,67.75,6478.56,101.16,43.6,1456.82,0.03,0.03,1.03,6.76,3.29,123.85,1.85,-1505.82,2.53,257.59,-736.37,-14.78,-16.62,-231.8,9.48,10.62,19.48,5707.05,143.28,125.21,1124.49,0.11,0.12,1.12,5.28,11.04,-22.91,1.73,-3116.75,8.68,314.51,-399.43
5,14.29,9.09,0.08,1.67,1.67,661.82,621.82,392.73,NA,0.65,1.86,2.86,55,65,7.69,NA,NA,NA,90.91,90.91,-21.62,-38.21,-15.38,3.14,4.91,4.91,259.52,92.4,52.11,0,0.4,0.72,1.77,136.09,43.41,-53.42,NA,11703,0,112.13,114.98,1.97,17,5.89,1.07,1.19,1.19,1086.91,105.86,902.16,0,0.88,7.57,8.62,32.61,88.4,2.25,NA,16453,0,91.49,93.42
0.05,1.93,0.02,0.08,0.27,0.27,113.64,11.64,54.9,0,0.94,33.64,35.96,0.05,97.22,8.66,0.24,NA,24.87,0,0,2.17,4.06,0.39,0.5,0.68,0.73,65.57,1.85,5.17,0.53,0.43,0.8,1.87,2.17,46.54,28.22,0.74,NA,18.74,0,0,1.4,2.48,0.29,0.38,0.6,0.67,75.21,2.51,5.28,0.72,0.4,0.71,1.77,1.4,43.46,26.59,0.67,NA,11.01,0,0
0.01,0.06,0.04,0.15,0.18,0.35,1974.43,50.96,1682.66,304.07,0.86,6.28,7.28,0.01,86.26,7.13,0.2,NA,0,0,0,0.85,5.76,4.95,0.59,0.64,4.92,2121.69,8.44,151.66,657.08,0.85,5.76,6.76,0.85,85.21,8.31,1.44,NA,0,0,0,0.09,0.58,0.25,7.86,8.83,9.55,1052.74,51.29,52.6,37.85,0.85,5.57,6.57,0.09,84.79,8,1.83,NA,0,0,0
0.82,27.15,0.85,0.05,1.03,1.03,378.7,354.21,361.54,NA,0.97,32.16,33.16,4.61,96.98,1.43,6.63,NA,0,3.94,69.61,1.53,37.34,3.09,0.12,1.04,1.04,739.06,641.65,698.65,NA,0.96,23.48,24.48,2.74,95.91,2.05,NA,21811,0,2.45,33.54,7.63,65,6.86,0.3,1.13,1.13,327.17,238.43,285.27,NA,0.88,7.52,8.52,13.19,88.27,8.64,NA,31048.33,0,5,35.88
39.82,56.88,24.34,0.13,0.78,3.02,222.55,42.16,64.79,147.3,0.3,0.43,1.43,39.82,30,137.36,11.36,NA,0,0,-0.02,3,33.59,39.88,0.01,0.12,0.76,4852.95,504.24,4354.01,2814.69,0.91,10.2,11.2,3,91.07,3.33,0.29,NA,0,0,0,-0.84,-15.84,-1.52,0.06,0.24,0.78,659.97,107.84,617.88,335.56,0.95,17.89,18.89,-0.84,94.71,-0.86,0.2,NA,0,0,0
1.57,3.9,2.16,0.02,0.77,1.3,503,148.89,126.88,106.58,0.49,1.22,2.49,15.81,59.85,21.83,1,NA,14.49,19.68,260.9,-12.01,-36.67,-15.25,0.16,0.45,1.08,463.53,68.43,126.41,149.49,0.56,1.71,3.05,4.5,67.25,-3.83,0.84,NA,23.22,20.97,677.48,-13.26,-70.54,-17.67,0.17,0.35,1.04,485.2,56.27,203.17,210.54,0.7,3.71,5.32,3.44,81.2,-5.33,0.73,NA,24.18,22.25,-340.38
-3.59,-4.9,-23.73,0.1,0.93,1.58,2404.83,139.68,140.27,114.85,0.17,0.24,1.36,-1.66,26.72,15.71,0.94,NA,1.45,12.74,-16.94,-2.45,-3.61,-15.6,0.17,0.94,1.93,2327.21,137.01,84.69,177.47,0.18,0.27,1.48,-0.69,32.26,30.32,0.92,-224868,4,11.18,-17.61,-1.63,-2.52,-8.24,0.42,1.71,3.35,1841.88,104.1,46.77,134.49,0.23,0.35,1.55,0.33,35.33,29.97,0.97,-194053,9.1,9.93,-23.33
0.45,0.58,0.4,0.17,2.69,3.36,321.28,107.81,53.01,35.6,0.17,0.22,1.28,5.87,22.02,23.6,1.78,NA,0,4.78,67.39,0.35,0.47,0.25,0.07,2.36,3.2,258.01,98.46,52.34,44.36,0.21,0.29,1.36,7.25,26.43,14.19,2.16,21416.28,0,4.88,68.1,0.6,0.81,0.41,0.25,2.23,2.91,248.6,95.29,39.87,34.32,0.21,0.29,1.34,7.46,25.59,17.28,1.84,22901.39,4.2,4.69,66.02
10.85,16.99,1.77,0.95,1.83,1.83,59.45,18.77,21.24,0,0.36,0.57,1.57,10.85,36.12,68.91,1.88,NA,0,0,0,3.69,9.05,2.02,0.44,1.49,1.49,199.74,122.74,116.73,NA,0.59,1.45,2.45,3.69,59.25,19.97,3.53,NA,0,0,0,0.29,1.44,0.26,0.11,0.2,0.25,326.88,23.44,258.29,14.31,0.8,3.97,4.97,0.29,79.89,9.47,0.25,NA,0,0,0
0.81,1.09,0.98,1.74,2.55,2.65,442.91,80.95,100.52,10.23,0.26,0.35,1.35,12.5,25.7,41.88,1.95,NA,0,14.22,52.61,0.39,0.59,0.66,1.61,2.1,2.39,611.48,66.72,135.8,39.23,0.33,0.5,1.5,7.92,33.32,18.05,1.68,14377.5,0,12.62,60.54,0.51,1.13,0.72,0.69,1.42,1.6,516.09,90.86,125.11,22.54,0.55,1.24,2.24,3.82,55.33,14.68,1.25,18822.5,0,4.7,30.74
1.69,49.06,3.32,0.04,0.15,0.64,716.22,43.9,238.73,188.5,0.95,27.63,29.07,19.76,96.56,6,0.31,NA,20.41,35.55,118.14,-4.07,52.45,-8.73,0.17,0.22,0.64,783.58,22.94,289.27,185.86,1.01,-13.03,-12.9,12.99,107.75,-0.39,0.05,1746.87,19.63,36.62,601.6,-14.47,56.63,-34.29,0.02,0.11,0.42,862.78,57.13,465.46,178.8,1.19,-4.65,-3.91,6.98,125.55,-8.34,-0.2,1835.36,13.91,50.83,704.67
5.27,78.11,7.57,0.31,0.38,0.98,522.92,22.22,295.48,179.82,0.93,13.82,14.82,12.1,93.25,13.59,0.88,NA,0,9.81,282.21,5.35,19.16,5.87,0.07,0.22,0.82,400.35,34.49,233.62,142.78,0.72,2.58,3.58,12.37,72.07,23.49,0.76,34561.33,0,7.7,45.32,-5.9,-20.69,-5.88,0.08,0.12,0.92,363.02,7.8,204.73,166.91,0.71,2.51,3.51,4.59,71.49,13.34,0.79,9772.83,0,10.46,194.37
9.18,51.69,25.73,0.03,0.27,0.91,1020.68,191.69,740.94,530.14,0.81,4.57,5.63,21.17,82.25,14.76,0.67,NA,6.73,33.62,253.2,14.39,40.93,12.18,0.16,0.2,0.76,308.9,7.66,188.94,108.55,0.63,1.81,2.84,29.11,64.84,36.14,0.68,11545.18,0,12.46,122.57,6.66,17.65,10.59,0.1,0.11,0.94,578.63,5.32,337.37,279.25,0.61,1.61,2.65,20.27,60.73,27.95,0.86,10339.45,0,15.12,96.84
3.97,20.12,3.63,0.29,0.32,0.59,332.74,7.21,264.07,74.1,0.8,4.06,5.06,7.62,80.24,27.34,0.38,NA,0,3.34,21.55,2.49,16.32,3.29,0.32,0.37,0.52,480.76,18.17,319.14,46.3,0.85,5.54,6.54,4.94,84.71,19.47,0.5,9179.67,17.39,3.22,48.6,-15.01,-535.01,-17.73,0.15,0.18,0.36,429.88,14.58,413.17,73.05,0.97,34.63,35.63,-11.59,97.19,9.38,0.04,6215.33,0,4.05,86.35
0.87,1.15,18.62,0.04,1.24,1.69,7751.2,1495.44,41.78,564.26,0.21,0.28,1.31,5.17,23.76,29.04,1.12,-15058.88,15.69,91.57,-55.81,0.47,0.54,6.24,0.24,3.02,6.39,4841.21,390.59,25.71,480.35,0.1,0.12,1.15,5.27,12.81,59.48,1.16,-11334.33,2.41,63.65,-64.66,-2.62,-2.95,-46.75,0.1,4.68,12.22,6494.98,444.88,56.69,743.32,0.09,0.1,1.12,5.56,11.09,36.26,1.18,-14353.89,0.63,145.93,-82.89
-9.8,-10.82,NA,11.89,11.89,11.89,NA,NA,NA,NA,0.09,0.1,1.1,-9.8,9.42,-104.05,NA,NA,0,NA,0,-31.65,-42.74,NA,4.2,4.24,4.24,NA,NA,NA,NA,0.26,0.35,1.35,-31.65,25.95,-121.93,NA,NA,0,NA,0,2.53,2.99,107.53,0.11,2.54,3.23,15455.93,5370.98,2213.68,1549.11,0.15,0.18,1.18,20.36,15.25,134.46,1.59,196,0,756.88,5201.6
8.71,39.09,18.02,0.11,0.55,1.67,753.2,84.18,188.47,219.91,0.7,3.15,4.49,23.84,77.72,36.33,1.16,NA,0.64,31.31,-5436.8,10.41,33.97,21.51,0.38,0.71,1.96,753.8,61.31,186.75,235.86,0.65,2.13,3.26,22.69,69.34,39.53,1.38,5968.15,0,25.36,162.62,6.29,17.04,13.8,0.36,0.92,3.12,798.72,65.24,116.46,259.82,0.6,1.62,2.71,20.19,63.08,34.99,1.54,32.92,0,30.49,33396.5
10.64,12.3,17.93,4.83,0,NA,613.02,92.09,45.23,NA,0.13,0.16,1.16,23.93,13.48,170.31,2.53,NA,0,22.37,45.29,7.94,8.91,12.32,9.94,12.28,14.73,566.59,54.77,23.39,58.14,0.11,0.12,1.12,21.84,10.87,182.99,2.48,24703.31,0,21.57,51.49,-0.17,-0.19,-0.29,7.04,9.92,13.28,648.24,68.32,23.7,80.77,0.12,0.13,1.13,14.66,11.86,95.06,1.88,17488.19,0,26.39,80.7
2.52,5.15,4.87,0.04,0.72,1.18,703.63,166.59,242.62,113.77,0.36,0.74,2.04,9.6,51.09,32.06,0.87,26129.83,0.1,13.7,40.68,1.39,2.75,2.46,0.05,0.77,1.33,644.1,138.38,189.88,107.76,0.33,0.65,1.97,8.77,49.34,29.56,0.86,22812.39,0,13.02,45.34,0.58,1.08,0.86,0.1,0.6,1.29,544.15,79.52,160.45,112.92,0.32,0.59,1.88,8.06,46.7,28.88,0.89,20658.68,0,11.18,45.03
