"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
-22.36,-789.5,-10.19,0.03,0.56,0.56,166.43,81.39,104.4,NA,0.97,34.31,35.31,41.05,97.17,-17.92,0.1,9838,28.85,28.91,127.36,1.42,29.3,0.6,0.01,0.51,0.51,153.77,68.07,50.03,NA,0.95,19.59,20.59,61.74,95.14,5.23,0.14,24658.5,57.38,25.48,79.73,8.39,65.32,4.29,0.01,0.53,0.53,185.98,78.29,126.62,0,0.87,6.79,7.79,86.69,87.16,25.22,0.27,NA,13.1,28.97,54.32
5.24,8.36,1.9,5.03,5.03,5.03,132.53,NA,26,NA,0.37,0.6,1.6,208.63,37.33,14.04,NA,NA,0,73.85,96.1,5.73,10.25,1.63,0.9,3.61,3.61,103.31,58.43,21.54,NA,0.27,0.48,1.79,94.15,44.08,21.34,NA,NA,0,25.1,90.75,17.49,26.4,14.61,2.69,3.05,3.05,304.11,35.34,98.62,NA,33.77,50.98,1.51,48.13,33.77,51.78,NA,NA,0,25.6,56.43
3.52,10.07,0.9,0.1,1.03,1.03,93.45,55.14,59.64,NA,0.65,1.86,2.86,26,65,15.57,1.06,16048,0,5.75,58.99,4.04,27.93,1.75,0.01,1.05,1.05,157.29,96.05,118.98,NA,0.86,5.91,6.91,22.83,85.53,10.9,1.23,11454.25,2.8,8.12,61.11,3.76,21.52,NA,0.45,1.04,1.15,170.38,28.52,129.41,14.89,0.83,4.73,5.73,14.26,82.54,12.19,2.02,NA,0,3.44,35.32
-7.73,-25.76,-10.41,0.03,1.19,1.27,491.67,300.98,246.22,24.49,0.69,2.29,3.33,6.17,69.98,-7.05,1.27,6197.51,8.89,18.73,280.9,-11.17,-38.54,-25.94,0.02,1.06,1.23,845.46,436.22,356.86,77.22,0.71,2.43,3.45,4.6,71.01,-9.16,1.06,8405.78,15.52,36.63,184.97,-15.42,-89.11,-40.18,0.01,0.93,1.06,948.3,516.09,505.35,78.09,0.83,4.77,5.78,-1.23,82.63,-13.28,1.06,NA,12.71,25.59,-1611.04
-7.84,-32.01,-11.5,0.59,0.76,0.76,535.59,66.26,398.9,NA,0.76,3.08,4.08,-7.84,75.51,40.59,0.63,NA,0,0,0,7.07,40.31,19.09,0.09,0.39,0.39,983.3,241.09,802.05,NA,0.82,4.71,5.71,7.07,82.47,26.27,0.27,NA,0,0,0,-3.77,-10.64,-4.75,0.54,0.68,0.68,458.72,40,293,NA,0.65,1.82,2.82,5.73,64.58,41.48,0.63,NA,0,11.96,21.76
-0.65,-1.41,-11.8,0.61,1.57,1.57,6656.7,3415.37,3543.39,NA,0.54,1.17,2.17,-0.65,54.02,1.15,3.06,NA,0,0,0,1.6,3.46,19.31,0.63,1.62,1.62,4389.39,2297.31,2327.41,NA,0.54,1.16,2.16,1.6,53.66,5.31,3.46,NA,0,0,0,10.38,13.55,17.48,3.24,4.82,4.82,613.26,163.37,103.5,NA,23.43,30.6,1.31,10.38,23.43,50.1,4.31,NA,0,0,0
14.77,23.88,6.32,1.51,2.75,2.75,156.24,69.47,55.99,0,0.38,0.62,1.62,14.77,38.15,38.71,NA,NA,0,0,0,37.41,50.61,11.24,1.51,4.71,4.71,109.35,73.51,22.97,0,0.26,0.35,1.35,39.19,26.07,143.54,NA,9559,0,0.53,3.45,5.24,26.57,2.63,0.22,0.82,1.13,182.66,83.57,138.79,43.37,80.27,406.83,5.07,7.46,80.27,10.83,1.74,NA,0,0.81,10.82
55.8,95.5,10.08,0,0.86,0.86,52.21,64.74,75.65,NA,0.42,0.71,1.71,55.8,41.57,134.23,NA,NA,0,0,0,-0.62,-0.31,NA,0.01,0.96,0.96,NA,NA,NA,NA,-0.99,-0.5,0.5,-0.62,-99.48,0.62,NA,NA,0,NA,0,0.49,3.42,1.38,0.01,0.66,1.2,1016.98,545.67,837.02,452.57,0.86,5.94,6.94,0.49,85.6,0.58,NA,NA,0,0,0
-78.22,-230.28,-137.35,0.92,1.51,1.51,640.88,249.67,417.38,NA,0.66,1.94,2.94,-78.22,66.03,-118.46,NA,NA,0,0,0,52.08,78.78,20.29,2.51,2.95,2.95,141.8,20.98,47.52,NA,0.34,0.51,1.51,52.08,33.88,153.72,NA,NA,0,0,0,-1.45,-3.22,-1.66,1.76,1.94,1.94,417.9,37.87,212.88,NA,0.55,1.22,2.22,8.72,55.01,-2.64,NA,NA,0,11.68,64.85
4.2,4.85,0.63,2.55,4.34,7.48,54.84,12.91,7.23,23.04,0.13,0.15,1.15,4.2,13.36,138.98,NA,NA,0,0,0,6.22,8.62,1.07,3.19,3.58,3.58,62.77,6.89,17.33,NA,0.28,0.39,1.39,6.22,27.91,22.28,NA,NA,0,0,0,-1.24,-3.1,-0.42,0.28,0.94,1.67,121.59,47.43,72.05,52.79,0.6,1.49,2.49,-1.24,59.91,-2.07,NA,NA,0,0,0
0.38,39.59,0.4,0,0.31,0.67,385.87,104.22,338.91,121.8,0.99,104.06,105.06,10.53,99.05,3.18,0.27,7244.94,9.93,10.73,89.92,0.26,37.45,0.36,0.03,0.13,0.4,512.22,44.59,437.06,118.58,0.99,144.56,145.56,13.58,99.31,2.37,0.21,19130.22,12.95,18.75,84.51,1.3,66.07,1.82,0.01,0.14,0.29,510.03,52.82,414.8,65.26,0.98,49.91,50.91,12.93,98.04,5.49,0.21,NA,15.7,11.79,44.36
21.08,26.87,8.4,0.31,3.86,3.86,145.45,109.85,30.89,NA,0.22,0.27,1.27,21.08,21.55,108.06,4.79,NA,0,0,0,3.57,4.61,2.48,0.96,3.42,3.78,252.76,139.52,56.72,20.94,0.23,0.29,1.29,3.57,22.69,19.92,7.84,NA,0,0,0,-104.39,-137,-18.5,0.36,2.05,3.25,64.5,25.74,15.18,18.24,0.24,0.31,1.31,-104.39,23.8,-436.57,3.38,NA,0,0,0
-0.22,-0.22,-1.38,NA,NA,NA,717.17,NA,NA,NA,NA,NA,1,-0.22,0,NA,NA,NA,0,0,NA,70.3,89.56,60.08,2.06,4.65,4.65,311.08,171.05,66.17,NA,0.22,0.27,1.27,70.3,21.51,326.83,NA,NA,0,0,0,43.78,59.03,39.81,3.01,3.87,3.87,331.03,72.92,84.59,NA,0.26,0.35,1.35,43.78,25.84,169.44,NA,NA,0,0,0
0.21,0.25,0.21,1.65,5.55,6.2,354.69,146.57,37.53,24.6,0.13,0.15,1.15,60.34,13.18,39.76,2.61,13311.6,0,58.42,89.6,-6.21,-9.37,-9.49,0.11,0.95,1.12,556.7,144.18,53.37,30.88,0.34,0.51,1.51,43.57,33.75,-5,1.13,14770.79,21.56,76.13,98.19,-7.67,-9.35,-4.82,2.29,3.53,4.12,228.87,42.73,34.29,20.3,0.18,0.22,1.22,48.01,18.01,-20.04,2.19,8657.31,0,24.33,70.28
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.32,29.48,0.71,0.38,0.94,0.94,48.35,22.3,39.19,NA,0.82,4.54,5.54,5.32,81.94,6.5,0.8,NA,0,0,0,2.91,27.11,0.68,0.76,1.04,1.04,84.55,20.73,74.63,NA,0.89,8.31,9.31,2.91,89.25,6.47,1.55,NA,0,0,0
-6.03,-6.85,-43.01,5.39,5.64,6.61,2605.32,33.61,NA,128.27,0.12,0.14,1.14,1.19,12,-47.88,1.35,-419.5,5.12,51.49,-6600.6,-15.41,-16.07,NA,6.27,6.4,6.4,NA,NA,NA,NA,0.04,0.04,1.04,-10.88,4.12,-371.97,1.19,-12341,0,NA,-111.38,1.51,6.34,15.47,0.17,0.33,0.33,3733.87,104.57,649.34,1.19,0.76,3.2,4.2,1.88,76.2,6.16,0.87,NA,0,3.82,7.13
4.75,-105.7,2.4,0.08,0.93,0.93,184.11,161.01,189.48,NA,1.04,-23.22,-22.24,6.86,104.5,5.34,-2.64,27671,0,1.06,25.81,4.5,-82.89,2.36,0.05,0.88,0.88,191.27,163.75,199.18,NA,1.05,-19.44,-18.44,8.6,105.42,6.05,-0.72,18347.5,0,2.16,39.02,11.06,154.78,NA,0.23,0.93,0.93,148.04,93.93,135.55,0,0.93,12.97,14,13.53,92.67,15,0.53,NA,0,0.74,8.93
-24.84,-29.49,-36.92,6.34,6.34,6.34,542.45,NA,84.37,NA,0.16,0.19,1.19,-13.91,15.77,-157.53,NA,NA,0,16.25,-90.74,26.94,29.9,15.53,7.4,10.13,10.13,209.84,55.78,20.5,NA,0.1,0.11,1.11,100.84,9.88,272.83,NA,1879,0,42.6,183.18,14.45,18.6,7.71,4.48,4.48,4.48,194.23,NA,42.86,NA,0.22,0.29,1.29,125.38,22.31,64.75,NA,NA,0,59.2,100.53
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,148.84,260.12,NA,2.34,2.34,2.34,169.18,NA,71.58,NA,0.43,0.75,1.75,148.84,42.78,347.92,NA,NA,0,0,0
8.58,28.5,4.44,0.04,1.05,1.16,188.72,112.4,107.58,12.7,0.7,2.31,3.32,41.81,69.9,17.89,1.4,14919.7,8.3,17.18,65.53,10.15,31.69,NA,0.07,1.13,1.14,202.1,114.55,112.81,1.6,0.68,2.11,3.12,37.83,67.73,18.69,1.34,NA,8.87,10.97,40.79,20.08,34.29,NA,0.2,1.76,1.77,160.91,82.08,52.01,0.22,0.41,0.71,1.71,52.04,41.38,58.12,1.89,NA,5.09,10.1,33.04
9.69,24.97,1.51,0.72,1.63,1.63,35.48,31.47,34.28,NA,0.61,1.58,2.58,9.69,61.19,15.84,NA,NA,0,0,0,12.99,17.19,0.88,0.64,25.8,25.8,24.54,23.67,0.94,NA,0.24,0.32,1.32,12.99,24.46,53.11,NA,NA,0,0,0,-2.16,-4.59,NA,5.91,16.6,16.6,25.53,7.94,0.74,NA,0.53,1.12,2.12,-2.16,52.81,2.33,1.9,NA,0,0,0
-1.61,-3.33,-2.16,0.02,0.39,0.82,491.22,90.22,198.51,102.4,0.52,1.07,2.07,20.6,51.78,11.68,0.89,14633.25,8.32,29.89,72.13,-0.49,-0.89,-0.5,0.09,0.52,0.65,367.76,66.38,125.74,22.04,0.45,0.81,1.81,23.47,44.69,13.37,0.8,13782.71,8.38,24.21,75.14,0.12,0.22,NA,0.21,0.45,0.61,426.74,44.41,149.26,32.36,0.47,0.89,1.89,23.98,47.05,12.08,0.8,NA,10.33,20.37,55.16
13.77,29.01,6.12,0.51,1.07,1.07,87.94,47.7,83.98,NA,0.53,1.11,2.11,14.98,52.53,29.15,1.13,3283,0,0.54,5.48,-8.75,-60.69,-4.2,0.36,0.77,0.98,174.79,60.85,147.74,31.17,0.86,5.93,6.93,30.23,85.58,-4.03,0.96,5828,0,18.72,101.64,-153.1,113.64,-44.13,0.2,0.38,0.39,104.91,42.27,242.98,3.74,2.35,-1.74,-0.74,-54.96,234.72,-61.91,-16.18,NA,0,28.29,-447.48
23.78,96.82,23.52,0.19,0.31,0.36,360.92,20.96,266.86,12.06,0.75,3.07,4.07,35.98,75.44,32.51,0.34,36060.75,0,12.07,27.94,18.55,95.79,20,0.36,0.53,0.55,392.64,47.13,311.37,5.53,0.81,4.17,5.17,26.43,80.64,24.51,0.35,56815.63,0,8.51,22.84,17.4,96.23,23.04,0.31,0.6,0.6,481.91,109.11,390.15,1.99,0.82,4.53,5.53,22.12,81.92,22.26,0.36,NA,0,4.47,11.36
1.65,9.85,0.58,0.04,1.31,1.31,128.47,123.2,96.64,0,0.83,4.96,5.96,93.66,83.22,1.99,NA,5125.57,0,32.38,95.78,-9.17,-240.54,-2.05,0.2,1.25,1.25,81.32,47.14,44.73,0,0.96,25.24,26.24,94.16,96.19,-5.89,1.28,7232.71,0,23.09,98.52,-57.97,118.07,-46.97,0.02,0.62,0.62,294.91,207.59,348.27,0,1.49,-3.04,-2.04,23.28,149.1,-32.07,-0.89,NA,0,45.82,98.74
0.49,0.81,0.36,0.17,0.98,2.23,268.13,83.61,62.79,131.6,0.39,0.65,1.65,17.87,39.35,9.78,4.81,3628.19,15.39,12.77,74.6,0.34,0.65,0.25,0.46,1,1.95,265.95,66.42,116.67,117.83,0.47,0.89,1.89,10.07,47.09,8.38,6.1,2875.05,2.53,7.11,81,0.22,0.55,NA,0.67,0.95,1.45,265.86,44.62,130.16,77.56,0.59,1.46,2.46,9.23,59.28,3.82,2.91,NA,9.59,4.84,53.64
-14.34,-15.11,-34.14,0.87,10.28,19.74,478.5,408.61,43.41,416.39,0.05,0.05,1.05,-14.34,5.06,-283.13,NA,NA,0,0,0,-21.27,-23.52,-53.95,1.24,4.93,10.3,923.27,321.79,87.3,475.53,0.1,0.11,1.11,-21.27,9.56,-222.48,NA,NA,0,0,0,-4.03,-4.2,NA,2.62,10.41,24.05,NA,NA,NA,NA,0.04,0.04,1.04,-4.03,4.16,-96.81,NA,NA,0,NA,0
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.64,0.18,NA,NA,NA,102.41,7.25,NA,NA,NA,NA,1,0.64,0,NA,NA,NA,0,0,0,22.71,25.18,15.27,10.17,10.17,10.17,244.71,NA,23.8,NA,9.84,10.91,1.11,22.71,9.84,230.86,NA,NA,0,0,0
-9.64,78.97,-4.98,0.57,0.88,0.89,188.62,63.16,208.37,2.94,1.12,-9.19,-8.19,47.92,112.21,-8.59,NA,10456,0,29.74,115.95,22.92,143.02,14.07,0.14,0.7,0.7,223.49,101.12,180.4,NA,0.84,5.24,6.24,48.82,83.97,29.51,0.38,19551,0,15.9,49.41,-6.07,-73.25,-10.38,0.04,0.49,0.49,622.64,245.76,552.94,NA,0.92,11.07,12.07,9.18,91.71,6.88,0.15,NA,0,26.09,66.18
-5.25,-6.03,-2.48,3.67,4.33,4.35,172.57,14.32,21.99,0.57,0.13,0.15,1.15,0.87,12.99,10.43,2.02,21579,0,2.89,54.94,-3.71,-4.62,-1.33,2.31,3.01,3.01,130.27,17.61,25.33,0.18,0.2,0.25,1.25,5.38,19.75,43.31,2,20715.5,0,3.25,44.08,-0.47,-0.62,NA,1.85,3.21,3.39,117.14,25.6,18.82,3.44,0.24,0.32,1.32,9.14,24.35,44.2,1.88,NA,0,2.21,26.78
0.27,1.23,10.5,0.08,0.39,0.39,14138.11,3280.32,10797.84,NA,0.78,3.54,4.54,0.27,77.95,1.88,0.32,NA,0,0,0,-1.63,-12.11,-35.11,0.01,0.22,0.22,7821.18,1378.46,6666.03,1.01,0.87,6.41,7.41,-1.63,86.51,3.25,0.17,NA,0,0,0,-6.24,-88.53,-130.28,0.08,0.29,0.29,7597.71,1473.7,6306.57,NA,0.93,13.18,14.18,-6.24,92.95,1.83,0.1,NA,8.48,0,0
22.71,23.66,78.72,20.98,29.32,29.32,1265.29,355.02,42.56,0,0.04,0.04,1.04,22.71,4.03,564.05,NA,NA,0,0,0,0,0,NA,32.87,32.87,32.87,NA,NA,NA,NA,0.03,0.03,1.03,0,3.04,0,NA,NA,0,NA,NA,-1.38,-9.61,-1.68,0.18,1.18,1.18,442.4,372.13,371.37,NA,0.86,5.95,6.95,2.4,85.6,-1.62,NA,NA,0,4.6,71.68
-1.37,-22.45,-2.28,-224.32,-224.32,-224.32,607.82,0,-2.38,0,0.94,15.36,16.36,-1.37,93.89,3.97,0.55,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5.01,10.15,3.93,0.22,1.25,1.31,285.9,123.47,104.38,7.14,0.5,1.02,2.02,49.39,50.6,25.2,1.34,14297.72,10.45,34.76,71.67,-3.67,-5.75,-2.9,0.46,2.34,2.67,288.04,98.59,55.29,18.76,0.36,0.56,1.57,39.19,36.21,6.46,1.63,10842.33,0,33.91,93.73,0.62,1.22,0.45,0.16,1.41,1.56,264.52,105.3,86.5,13.41,0.49,0.96,1.96,40.1,48.92,9.64,1.34,NA,0,20.97,58.85
13.53,23.11,13.54,0.29,2.26,2.29,365.44,267.18,92.35,4.52,0.41,0.71,1.71,25.19,41.46,44.53,4.64,11940.23,12.08,11.68,33.02,3.32,6.5,5.16,0.54,1.42,1.63,566.15,230.68,103.26,56.73,0.49,0.96,1.96,14.47,48.97,16.04,2.28,9875.85,28.64,17.35,51.51,3.81,6.34,6.61,0.34,2.07,2.5,632.64,299.82,105.6,72.95,0.4,0.67,1.67,14.82,39.95,20.03,2.33,NA,21.87,13.36,31.33
-0.02,-0.11,-0.14,0.5,0.76,0.76,2200.87,226.1,850.13,NA,0.79,3.87,4.87,-0.02,79.48,1.14,0.87,1283,0,0,0,0.34,1.2,1.59,0.09,0.12,0.12,1718.44,26.64,791.35,NA,0.72,2.58,3.58,0.34,72.08,0.47,0.57,NA,0,0,0,0.17,0.89,0.84,0.06,0.38,0.38,1798.71,212.46,664.11,NA,0.81,4.24,5.24,0.17,80.9,0.21,0.73,NA,0,0,0
0.46,1.34,0.62,0.32,0.43,0.48,487.94,32.36,311.37,17.85,0.65,1.88,2.88,1.02,65.29,11.01,0.52,36886.5,0,0.74,5.82,-0.54,-1.54,-0.86,0.32,0.41,0.44,575.3,33.15,367.25,12.99,0.65,1.84,2.84,0.46,64.74,11.79,0.5,41496,0,1.58,9.09,0.34,1.07,0.39,0.42,0.67,0.73,420.81,71.48,284.72,17.82,0.69,2.18,3.18,1.29,68.55,21.32,0.63,NA,0,0.78,3.87
-1053.64,-654.72,-3.49,-1.64,-1.64,-1.64,1.12,0,-0.73,0,-0.61,-0.38,0.62,-1053.64,-60.93,1729.24,NA,NA,0,0,0,9.38,75.45,NA,1.14,1.14,1.14,43.27,NA,37.47,NA,0.88,7.04,8.04,9.38,87.57,10.71,NA,NA,0,0,0,47.41,58.58,NA,2.03,5.54,5.54,15.04,9.43,2.68,NA,0.18,0.22,1.24,47.41,18.03,262.87,NA,NA,0,0,0
5.84,10.39,3.08,0.01,2.22,2.22,192.47,161.5,57.21,0.42,0.44,0.78,1.78,110.44,43.75,25.08,3.95,19303.88,8.33,55.16,87.73,8.76,19.18,3.44,0.08,1.92,1.93,142.92,122.02,57.49,0.37,0.54,1.19,2.19,136.24,54.31,31.22,4.78,18700.42,6.14,50.05,85.32,11.67,22.99,NA,0.29,2.5,2.51,156.4,112.93,43.37,0.37,0.49,0.97,1.97,127.93,49.25,36.13,3.5,NA,13.61,36.49,60.48
-3.85,-7.13,-2.44,0.32,1.39,1.42,231.05,110.92,97.62,3.7,0.46,0.85,1.85,41.98,45.95,3.98,1.56,NA,2.86,29.02,84.32,13.59,18.12,4.93,1.05,2.57,2.62,132.1,46.28,26.63,1.65,0.25,0.33,1.33,82.53,25.01,81,1.95,NA,2.91,18.26,53.98,0.37,0.54,0.19,0.74,1.91,1.97,185.06,64.48,44.14,3.41,0.31,0.46,1.46,71.78,31.33,27.77,1.7,NA,5.89,26.45,62.48
4.55,8.91,3.75,0.3,3.2,3.33,300.46,211.47,79.91,11.14,0.49,0.96,1.96,21.16,48.89,12.66,5.86,NA,0,13.67,62.39,2.31,5.92,2.8,0.02,1.91,1.92,441.26,384.22,102.17,3.03,0.61,1.56,2.56,10.79,60.97,5.44,7.05,NA,25.4,10.28,53.58,1.07,2.55,1.67,0.01,1.95,2,566.72,516.81,122.42,15.31,0.58,1.37,2.37,8.84,57.85,3.19,12.14,NA,26.12,8.72,52.29
-11.24,-316.26,-6.51,0,0.52,0.73,211.35,67.37,147.81,41.52,0.96,27.07,28.13,47.42,96.44,-3.02,0.2,12999.54,19.25,33.97,98.34,3.73,35.15,2.1,0,0.57,0.76,205.12,67.42,172.41,33.47,0.89,8.42,9.42,80.89,89.39,14.36,0.38,8248.71,0,43.48,159.27,0.05,0.9,0.03,0.25,0.71,0.95,260.03,40.37,96.9,29.99,0.95,18.18,19.19,33,94.73,4.41,0.69,7620.13,12.03,16.86,51.82
1.41,2.04,0.68,0.91,2,2,176.88,53.55,49.13,NA,0.31,0.45,1.45,99.83,31.21,4.51,1.73,NA,0,47.7,94.26,1.16,1.37,0.66,3.89,4.2,4.2,207.35,7.16,22.95,NA,0.15,0.18,1.18,91.28,15.29,7.58,1.77,NA,0,51.34,89.75,9.2,11.25,5.88,3.35,3.94,3.94,232.56,19.69,33.25,NA,0.18,0.22,1.22,78.67,18.27,50.33,1.9,NA,0,44.39,78.46
-1.82,-4.21,-1.4,0.1,1.34,1.34,280.71,194.25,127.49,NA,0.57,1.31,2.31,6.57,56.78,-0.4,5.71,6371.2,10.61,6.45,136.96,9.3,24.64,5.87,0.11,1.55,1.55,229.97,202.35,118.21,NA,0.62,1.65,2.65,17.92,62.26,15.54,8.58,42809.64,9.52,5.45,28.96,20.44,31.31,NA,0.53,2.8,2.8,215.3,163.06,58.42,0.47,0.35,0.53,1.53,30.83,34.7,60.13,12.98,NA,6.42,4.45,18.45
-12.82,-12.84,NA,739.5,739.5,739.5,NA,NA,NA,NA,0,0,1,-12.82,0.14,-9483.33,NA,NA,0.14,NA,NA,-6.62,-6.62,NA,4157,4157,4157,NA,NA,NA,NA,0,0,1,-6.62,0.02,-27500,NA,NA,0.02,NA,0,-5.97,-5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-5.97,0,NA,NA,NA,0,NA,0
0.85,1.54,1.34,1.26,2.04,2.05,573.87,21.54,251.03,3.41,0.45,0.81,1.81,16.01,44.82,12.4,6.09,10670,0,23.83,70.15,4.06,6.86,8.63,1.8,2.36,2.36,773.64,1.44,309.61,NA,0.41,0.69,1.69,16.37,40.85,21.79,13.37,12720,0,26.16,53.18,2.03,3.09,NA,2.11,2.75,2.77,813.1,11.55,279.18,5.85,34.17,51.91,1.52,14.53,34.17,17.63,18.77,NA,0,19.96,43.02
1.42,14.29,1.25,0.1,1.11,1.11,307.89,289.63,286.91,NA,0.9,9.08,10.08,1.42,90.08,1.57,NA,NA,0,0,0,8.5,72.99,7.93,0.45,0.9,0.97,339.48,132.05,264.97,22.66,0.88,7.59,8.59,9.72,88.36,9.62,0.83,NA,9.35,1.14,9.04,5.5,41.5,7.23,0.75,1.06,1.07,479.14,128.34,393.6,3.08,86.76,655.17,7.55,7.83,86.76,9.02,1.9,NA,3.67,2.25,13.43
